epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.01301460521614389,-0.0042807187172412015,-0.00985102134396738,0.0016447433736175299,0.0016447433736175299,0.980116605758667,1.0066476135418332,0.6907128013413528,0.010555828184610256,0.01512987728786882,-0.012437079571476528,0.4482758620689655,-0.012437079561440724,0.4482758620689655,-0.32453060150146484,-0.3569436515701716,-0.006896551724137929,0.0008,0.0,
2,0.002710362518912839,-0.0042807187172412015,-0.00985102134396738,0.001583638833835721,0.001583638833835721,0.9675123691558838,1.0237748047401165,0.6921412348747253,0.015196002329161198,0.02183724220272113,-0.016154007406118488,0.2413793103448276,-0.016154007396082682,0.2413793103448276,-0.38608264923095703,-0.3902850319784883,-0.12769070010449318,0.0008,0.0,
3,0.0021220801328041073,-0.0042807187172412015,-0.00985102134396738,0.0015987458173185587,0.0015987458173185587,0.9452092051506042,1.0625651910387237,0.6934565860649635,0.047511388265502816,0.054350823359298424,-0.009197394833257743,0.41379310344827586,-0.0091973948252291,0.41379310344827586,-0.24751484394073486,-0.32638130025218937,-0.07377220480668756,0.0008,0.0,
4,0.0019306818281314853,-0.0042807187172412015,-0.00985102134396738,0.0015938201686367393,0.0015938201686367393,0.9719029664993286,1.003397129732987,0.6929873824119568,0.004051106654766549,-0.001149731500801421,-0.0014862458478530933,0.4482758620689655,-0.0014862458478530933,0.4482758620689655,-0.05479228496551514,-0.15106849084507845,-0.0022988505747126467,0.0008,0.0,
5,0.0018232840772823575,-0.0042807187172412015,-0.00985102134396738,0.0015342901460826397,0.0015342901460826397,0.9536182284355164,1.0375651306119458,0.6933061028348988,0.03049466373300954,0.030252691657599265,-0.0014777355185099717,0.41379310344827586,-0.001477735502452686,0.41379310344827586,-0.05255699157714844,-0.145658770368695,-0.11180773249738764,0.0008,0.0,
6,0.0017720427046292993,-0.0042807187172412015,-0.00985102134396738,0.001597723225131631,0.001597723225131631,0.9620007276535034,1.016868570755268,0.6933890478364353,0.014935640903768215,0.013287080214107462,0.002817879856467761,0.4827586206896552,0.0028178798524534396,0.4827586206896552,0.0693979263305664,-0.08988454758257958,-0.021943573667711592,0.0008,0.0,
7,0.0017327097804829682,-0.0042807187172412015,-0.00985102134396738,0.0015485093463212252,0.0015485093463212252,0.9625109434127808,1.0237703796090751,0.6931065485395235,0.01063192275312547,0.019198811283659457,0.007338428705883542,0.6206896551724138,0.007338428708392492,0.6206896551724138,0.22114479541778564,-0.09793507129371315,0.024869383490073137,0.0008,1.0,2.0
8,0.0017052209248505372,-0.0042807187172412015,-0.00985102134396738,0.001584634417667985,0.001584634417667985,0.9700077772140503,1.013781590708371,0.6932522798406666,0.00659009857483569,0.013262762453097448,0.005214544422603373,0.5172413793103449,0.005214544438660659,0.5172413793103449,0.14638447761535645,-0.09120838091711492,0.01149425287356322,0.0008,1.0,1.0
9,0.0016894441339054625,-0.0042807187172412015,-0.00985102134396738,0.0015364144928753376,0.0015364144928753376,0.9676756858825684,1.0084860571499528,0.6933048079753744,0.009731121572943823,0.007566360114107145,0.0014570032021608845,0.41379310344827586,0.0014570032262468133,0.41379310344827586,0.03036642074584961,-0.09168468823417819,-0.0018808777429467091,0.0008,0.0,
10,0.0016772035460411035,-0.0042807187172412015,-0.00985102134396738,0.001532727270387113,0.001532727270387113,0.9531556367874146,1.0420041557016044,0.6936488336530225,0.041051178763517514,0.03772859279332729,0.003997358176375514,0.5172413793103449,0.003997358204475765,0.5172413793103449,0.1104668378829956,-0.13569911449193672,-0.04200626959247649,0.0008,0.0,
11,0.0016795603140202038,-0.0042807187172412015,-0.00985102134396738,0.001589809195138514,0.001589809195138514,0.9562901854515076,1.0437263188690975,0.6934566580016037,0.03227430475060137,0.039701335353669855,0.0028919028288861416,0.41379310344827586,0.002891902799782311,0.41379310344827586,0.07422292232513428,-0.09443941080964835,-0.06290491118077324,0.0008,0.0,
12,0.00166434269115453,-0.0042807187172412015,-0.00985102134396738,0.0016343031311407685,0.0016343031311407685,0.977882981300354,0.9897430066404671,0.6927650776402704,0.0036285709349740533,-0.007230386232309513,-0.0023520400081279464,0.4482758620689655,-0.002352039996084982,0.4482758620689655,-0.08014804124832153,-0.14997180424884216,-0.033646812957157796,0.0008,0.0,
13,0.0016747945816301684,-0.0042807187172412015,-0.00985102134396738,0.0015558124287053943,0.0015558124287053943,0.9713329076766968,1.0111039918044518,0.692763612188142,0.0063778824424711575,0.00964617612833252,-0.005423255627553364,0.4482758620689655,-0.00542325564561781,0.4482758620689655,-0.15965455770492554,-0.19951810942005976,-0.06206896551724137,0.0008,0.0,
14,0.0016593521506314511,-0.0042807187172412015,-0.00985102134396738,0.001537030329927802,0.001537030329927802,0.9630176424980164,1.0332137017414487,0.6936167170261515,0.033345731490747814,0.03337433431220265,0.0028425256359382884,0.41379310344827586,0.002842525609343409,0.41379310344827586,0.07817316055297852,-0.09811121495740782,0.026541274817136865,0.0008,0.0,
15,0.0016416807438512284,-0.0042807187172412015,-0.00985102134396738,0.001576917595230043,0.001576917595230043,0.9675946235656738,1.0206544666454709,0.6933884743986458,0.024362667617057215,0.023325780863989624,0.007775956951984975,0.6551724137931034,0.0077759569484724435,0.6551724137931034,0.2398463487625122,-0.06578447728521153,0.028631138975966558,0.0008,1.0,3.0
16,0.0016419186023787754,-0.0042807187172412015,-0.00985102134396738,0.0015412084758281708,0.0015412084758281708,0.9572878479957581,1.0383607847937222,0.693282805640122,0.03925651542673589,0.03739313813872836,0.005597359838028406,0.4482758620689655,0.00559735982197112,0.4482758620689655,0.15698134899139404,-0.09231929042650489,-0.1523510971786834,0.0008,0.0,
17,0.0016396465711522896,-0.0042807187172412015,-0.00985102134396738,0.0015417147660627961,0.0015417147660627961,0.9672973155975342,1.0281019724648575,0.6934707267531033,0.032647564563081925,0.03090331526446583,0.001242430968980851,0.4827586206896552,0.001242430978013074,0.4827586206896552,0.028423666954040527,-0.10372753564017712,-0.027377220480668766,0.0008,0.0,
18,0.0016394981845108466,-0.0042807187172412015,-0.00985102134396738,0.0015517090214416385,0.0015517090214416385,0.9705878496170044,1.018205673530184,0.692989614503137,0.017896487785616328,0.02004722530868627,-0.002075762955616389,0.4827586206896552,-0.002075762966655773,0.4827586206896552,-0.07059204578399658,-0.19116720003242926,-0.06541274817136886,0.0008,0.0,
19,0.0016281259477904234,-0.0042807187172412015,-0.00985102134396738,0.0015644194791093469,0.0015644194791093469,0.9784013032913208,1.0004973432113384,0.692425734010236,0.006825145201597575,0.0043069175246549015,-0.003762407625768462,0.4482758620689655,-0.0037624076297827834,0.4482758620689655,-0.1154857873916626,-0.23534860339444386,-0.05788923719958203,0.0008,0.0,
20,0.0016296245976326813,-0.0042807187172412015,-0.00985102134396738,0.001562135061249137,0.001562135061249137,0.9758393168449402,1.01210657070423,0.692936375223357,0.01480798748459723,0.011756729180547161,-0.007343009041004075,0.41379310344827586,-0.007343009043011236,0.41379310344827586,-0.20165473222732544,-0.2504230811208624,-0.0959247648902821,0.0008,0.0,
21,0.0016125318585106182,-0.0042807187172412015,-0.00985102134396738,0.0015798776876181364,0.0015798776876181364,0.9684120416641235,1.0276728930144474,0.6938446513537703,0.029153044853023065,0.025015613724765726,-0.0034693735631600277,0.41379310344827586,-0.003469373557138546,0.41379310344827586,-0.10314780473709106,-0.20418356126077442,-0.08045977011494251,0.0008,0.0,
22,0.0016073509335002584,-0.0042807187172412015,-0.00985102134396738,0.0015901286387816072,0.0015901286387816072,0.974643886089325,1.0229822952171852,0.6948388383306306,0.024856033722360716,0.020385513278356426,-0.00232793738692196,0.3448275862068966,-0.002327937391939862,0.3448275862068966,-0.0706678032875061,-0.1424048164709949,-0.01442006269592476,0.0008,0.0,
23,0.001589984394258634,-0.0042807187172412015,-0.00985102134396738,0.0016237256349995732,0.0016237256349995732,0.9871491193771362,0.9877734389798395,0.6942357893647819,-0.006203824396021929,-0.014200573026445847,-0.011012837756425142,0.3103448275862069,-0.011012837772482428,0.3103448275862069,-0.2853105664253235,-0.2720134517086936,-0.18787878787878787,0.0008,0.0,
24,0.0015775854217023005,-0.0042807187172412015,-0.00985102134396738,0.0016348089557141066,0.0016348089557141066,0.9726786613464355,1.021893155985865,0.6944271284958412,0.021155929413040574,0.017037847970263222,0.010388212740132264,0.4827586206896552,0.010388212748160907,0.4827586206896552,0.3182694911956787,-0.09724878519632618,0.07920585161964469,0.0008,0.0,
25,0.0015622830964433442,-0.0042807187172412015,-0.00985102134396738,0.001625922741368413,0.001625922741368413,0.9885175824165344,0.9975296875526165,0.6933612206886555,0.002553314512692571,-0.007748391230234917,-0.0076081349618797155,0.4827586206896552,-0.007608134969908358,0.4827586206896552,-0.21345490217208862,-0.24850193415104938,-0.021107628004179726,0.0008,0.0,
