signal_date,symbol,name,industry_name,score,close,market_rank,candidate_rank,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-21,002250.SZ,联化科技,化学原料和化学制品制造业,0.0071205255,11.84,,1,-3.8772976398468018,-3.917715072631836,-4.000805377960205,-4.493415355682373,1.0268086194992065,0.012573868036270142,-0.3910675644874573,-0.6215900182723999,-0.5670557618141174,-0.671485185623169,-3.3749876022338867
2025-11-21,002145.SZ,钛能化学,化学原料和化学制品制造业,0.0070121493,4.81,,2,-3.345310688018799,-2.5512843132019043,-3.551086187362671,-3.465219259262085,-0.019994279369711876,1.3572876453399658,0.8989282250404358,1.079749345779419,0.9892117381095886,1.2154748439788818,-3.3749876022338867
2025-11-21,002108.SZ,沧州明珠,塑料制品,0.006797484,4.64,,3,-3.655336856842041,-2.2138328552246094,-2.991816759109497,-3.5021414756774902,1.2792243957519531,-0.1389603316783905,-0.15912120044231415,-0.4663794934749603,-0.24700722098350525,-0.2998294234275818,-5.857694149017334
2025-11-21,002183.SZ,怡 亚 通,贸易Ⅲ,0.0065841563,4.76,,4,-2.631202220916748,-1.797715663909912,-2.4716086387634277,-2.5712761878967285,-0.13716554641723633,1.5683956146240234,1.1960257291793823,0.7045831680297852,0.22502829134464264,1.1798537969589233,-4.216513156890869
2025-11-21,000536.SZ,华映科技,光电子器件,0.0065401504,5.5,,5,-0.9176754951477051,0.34756720066070557,-2.8959269523620605,0.3662441074848175,2.883188009262085,1.8256165981292725,2.28139591217041,2.063377618789673,3.0543460845947266,1.9090545177459717,-1.4705778360366821
2025-11-21,000962.SZ,东方钽业,有色金属冶炼和压延加工业,0.0063227843,24.81,,6,-2.548501491546631,-1.61735200881958,-2.2927181720733643,-2.2494027614593506,-0.07440115511417389,0.5850464105606079,0.4142172336578369,0.32503828406333923,-0.1876968890428543,0.5391317009925842,-3.8870339393615723
2025-11-21,002167.SZ,东方锆业,有色金属冶炼和压延加工业,0.0061880555,11.57,,7,-3.0074329376220703,-2.354518175125122,-3.0140109062194824,-2.8912248611450195,0.09278887510299683,1.2427974939346313,0.5172838568687439,0.5767906308174133,0.21363677084445953,0.805591344833374,-3.8870339393615723
2025-11-21,002340.SZ,格林美,废弃资源综合利用业,0.006110114,7.63,,8,-3.4945812225341797,-1.5492262840270996,-2.9661190509796143,-2.6211564540863037,0.6636660099029541,-0.14766819775104523,0.461421400308609,0.6643298864364624,0.641935408115387,0.7283300161361694,-5.6000823974609375
2025-11-21,000636.SZ,风华高科,计算机、通信和其他电子设备制造业,0.0058977855,15.49,,9,-3.3877835273742676,-0.9338302612304688,-2.765692949295044,-2.4462084770202637,0.49097809195518494,-0.056951507925987244,-0.43586164712905884,0.11574902385473251,0.43728888034820557,-0.013816694729030132,-2.5507397651672363
2025-11-21,000807.SZ,云铝股份,有色金属冶炼和压延加工业,0.0057281284,22.95,,10,-1.764626383781433,-2.0712890625,-1.1983059644699097,-1.598017930984497,-0.314903199672699,1.5302488803863525,0.6298741698265076,0.6430150270462036,0.2602619230747223,0.8530189394950867,-3.8870339393615723
2025-11-21,603906.SH,龙蟠科技,计算机、通信和其他电子设备制造业,0.0056538396,16.87,,11,-3.8836042881011963,-2.9041905403137207,-3.5037930011749268,-3.835435628890991,0.5692006349563599,0.5111483335494995,0.05650525540113449,-0.19034385681152344,-0.4020868241786957,0.06426115334033966,-2.5507397651672363
