symbol,avg_turnover,avg_intraday_range,avg_abs_ret1,n_days,latest_close,is_st_symbol,passes,liq_rank,stability_rank,range_rank,price_rank,pool_score
605133.SH,504235896.51666665,0.061160798200176184,0.03324629058910809,60,35.23,False,True,0.9915254237288136,0.9627118644067797,0.9847457627118644,0.7796610169491526,0.9423728813559322
002975.SZ,537862479.55,0.05425494628236113,0.033178878082720166,60,76.94,False,True,0.9050847457627119,0.9593220338983051,0.8813559322033898,0.9423728813559322,0.9198305084745764
603786.SH,533721744.68333334,0.04971238588664691,0.0325151980181816,60,73.0,False,True,0.9220338983050848,0.9372881355932203,0.788135593220339,0.9372881355932203,0.9080508474576272
600301.SH,538632650.1166667,0.05950400709649203,0.032941746878537695,60,39.25,False,True,0.9016949152542373,0.9508474576271186,0.9677966101694915,0.8110169491525424,0.9033050847457627
600506.SH,535911466.1333333,0.05635978215992121,0.031005142554448376,60,25.8,False,True,0.9152542372881356,0.9016949152542373,0.923728813559322,0.6635593220338983,0.8634745762711864
002779.SZ,609879556.0333333,0.05642018047781854,0.02930394265200741,60,111.85,False,True,0.7711864406779662,0.8338983050847457,0.9288135593220339,0.9745762711864406,0.8480508474576273
603757.SH,564900943.4166666,0.0591038311730875,0.028612736823414284,60,36.25,False,True,0.8457627118644068,0.8084745762711865,0.964406779661017,0.7932203389830509,0.8455932203389831
603360.SH,556412844.2333333,0.057261864810696284,0.02849194687740097,60,31.24,False,True,0.8677966101694915,0.8016949152542373,0.9440677966101695,0.7508474576271187,0.8426271186440679
002940.SZ,632029724.1333333,0.06030337095151743,0.033357580016957794,60,38.73,False,True,0.7406779661016949,0.964406779661017,0.9796610169491525,0.8084745762711865,0.8348305084745763
603767.SH,550983309.0,0.05155924953756954,0.030217358201492073,60,22.94,False,True,0.8830508474576271,0.8745762711864407,0.8220338983050848,0.6305084745762712,0.8216949152542373
002846.SZ,539318082.1833333,0.05675543052920988,0.030205616825997414,60,16.49,False,True,0.9,0.8728813559322034,0.9338983050847458,0.488135593220339,0.8172881355932204
002897.SZ,527212328.4166667,0.04624954044205707,0.024171907528680717,60,45.48,False,True,0.9355932203389831,0.5983050847457627,0.6728813559322034,0.8610169491525423,0.8138135593220339
600513.SH,532648822.95,0.054198488873837054,0.02795641409588817,60,18.86,False,True,0.923728813559322,0.788135593220339,0.8779661016949153,0.5338983050847458,0.8117796610169492
603129.SH,505175177.43333334,0.042412806470889505,0.020845658277101057,60,262.3,False,True,0.9898305084745763,0.4067796610169492,0.5508474576271186,0.9949152542372881,0.8083898305084746
603663.SH,518227913.5833333,0.04569140382533533,0.02519784424542321,60,31.04,False,True,0.9559322033898305,0.6559322033898305,0.6440677966101694,0.747457627118644,0.8074576271186441
603979.SH,555921331.1833333,0.04313220651407503,0.026912135216760856,60,61.29,False,True,0.8711864406779661,0.7305084745762712,0.5745762711864407,0.9101694915254237,0.8063559322033899
002636.SZ,571791044.15,0.056408909717425446,0.034357218055798146,60,14.82,False,True,0.8322033898305085,0.9864406779661017,0.9271186440677966,0.4491525423728814,0.800677966101695
002158.SZ,583526614.4833333,0.056292956631140596,0.030405001675391178,60,22.05,False,True,0.8084745762711865,0.8796610169491526,0.9186440677966101,0.6033898305084746,0.7982203389830509
001301.SZ,776065072.9666667,0.06406659970258657,0.03436155857001575,60,83.86,False,True,0.5779661016949152,0.988135593220339,0.9966101694915255,0.9542372881355933,0.7980508474576271
600835.SH,516976782.1333333,0.04401552549321362,0.02408630829487707,60,33.0,False,True,0.9610169491525423,0.5949152542372881,0.6016949152542372,0.7610169491525424,0.7938983050847458
002792.SZ,508491281.68333334,0.04876869116674161,0.0249780014057765,60,19.65,False,True,0.9796610169491525,0.6389830508474577,0.7576271186440678,0.5457627118644067,0.7914406779661016
600933.SH,503182862.46666664,0.04862568668732106,0.024286982728057904,60,19.48,False,True,0.9966101694915255,0.6050847457627119,0.7542372881355932,0.5423728813559322,0.7911016949152543
001389.SZ,581888630.0333333,0.043366951461927775,0.027007404606512006,60,68.59,False,True,0.8152542372881356,0.7389830508474576,0.5813559322033899,0.9322033898305084,0.7883050847457627
