epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.012162871458800208,0.00015519393725931308,-0.00342989931567224,0.000828519812785089,0.000828519812785089,0.9956539273262024,1.0025954524676004,0.6907675047715505,0.012455003076405376,0.015389089202409605,-0.008404810478289922,0.3,-0.008404810470528901,0.3,-0.23963844776153564,-0.27264979656582977,-0.04484848484848483,0.0008,1.0,2.0
2,0.00183704906993892,0.00015519393725931308,-0.00342989931567224,0.0007666732999496162,0.0007666732999496162,0.9921814799308777,1.0093071142832437,0.6922411719957987,0.012721561381032318,0.019147845331952715,-0.00976974656029294,0.3,-0.009769746552531917,0.3,-0.26767027378082275,-0.3269734102966123,-0.11232323232323232,0.0008,1.0,1.0
3,0.0012790010427883261,0.00015519393725931308,-0.00342989931567224,0.0007576468633487821,0.0007576468633487821,0.9868935346603394,1.020393000046412,0.6929640809694926,0.019642540082156053,0.026361951749633142,-0.005664757468427221,0.4,-0.005664757454845433,0.4,-0.16667121648788452,-0.21184006467963779,-0.1402020202020202,0.0008,1.0,4.0
4,0.0010722122172700543,0.00015519393725931308,-0.00342989931567224,0.0007649071048945189,0.0007649071048945189,0.9892327785491943,1.004365086555481,0.6927764077981313,0.005075069562438343,0.007416365454383367,-0.005682730861008167,0.36666666666666664,-0.005682730853247146,0.36666666666666664,-0.16928601264953613,-0.2207210894164514,-0.08202020202020202,0.0008,1.0,3.0
5,0.00097288559720222,0.00015519393725931308,-0.00342989931567224,0.000755396147724241,0.000755396147724241,0.9927721619606018,0.991090593735377,0.6926652948061626,-0.001885781794068794,-0.005768121049119808,-0.0057982340067004165,0.4,-0.005798233998939395,0.4,-0.17506122589111328,-0.2627466577249974,-0.007272727272727282,0.0008,0.0,
6,0.000928513565239496,0.00015519393725931308,-0.00342989931567224,0.0007561073871329427,0.0007561073871329427,0.9915437698364258,0.9848101317882538,0.6926281054814657,-0.014928317910245611,-0.015883263368943003,-0.005824593400272231,0.36666666666666664,-0.005824593396391719,0.36666666666666664,-0.1740182638168335,-0.25260428606138574,-0.13171717171717173,0.0008,0.0,
7,0.0008852788259985337,0.00015519393725931308,-0.00342989931567224,0.0007446344825439155,0.0007446344825439155,0.992368221282959,0.9892146607240041,0.6928424755732219,-0.011134445786951197,-0.011953961369728228,-0.002731605595909059,0.4,-0.002731605584267527,0.4,-0.09178048372268677,-0.20377856719887044,-0.08040404040404041,0.0008,0.0,
8,0.0008651962972809636,0.00015519393725931308,-0.00342989931567224,0.0007471368880942464,0.0007471368880942464,0.9912325739860535,0.9966120024522146,0.6929622451464336,-0.0034753978099204153,-0.005938834781752384,-0.005246570714128514,0.3333333333333333,-0.005246570706367493,0.3333333333333333,-0.15556412935256958,-0.23753660956783462,-0.08161616161616164,0.0008,0.0,
9,0.0008575045112258725,0.00015519393725931308,-0.00342989931567224,0.0007434351136907935,0.0007434351136907935,0.9892042279243469,0.9925068775812785,0.6929119765758515,-0.011828189104148895,-0.012557858516367973,-0.003428248713801925,0.4666666666666667,-0.0034282487021603933,0.4666666666666667,-0.10706532001495361,-0.1931771693172103,-0.04888888888888887,0.0008,0.0,
10,0.0008455930798417999,0.00015519393725931308,-0.00342989931567224,0.0007756002596579492,0.0007756002596579492,0.9920629262924194,0.9837264776229858,0.692605173587799,-0.0061732753752589895,-0.016216666918335437,-0.003617752455951025,0.4,-0.0036177524481900035,0.4,-0.11896848678588867,-0.21656658632383152,-0.06949494949494948,0.0008,0.0,
11,0.0008337569972173795,0.00015519393725931308,-0.00342989931567224,0.0007548584835603833,0.0007548584835603833,0.9943786263465881,0.9762492517630259,0.6925546983877818,-0.01926602478509135,-0.0247915400896028,-0.004332843391845624,0.43333333333333335,-0.004332843387965113,0.43333333333333335,-0.139276385307312,-0.23395357013773832,-0.07555555555555556,0.0008,0.0,
12,0.0008258711103979344,0.00015519393725931308,-0.00342989931567224,0.0007492709555663168,0.0007492709555663168,0.9984622001647949,0.9690182308355967,0.692379891872406,-0.014936251987245481,-0.031102797354905655,-0.00620361278221632,0.4,-0.00620361278221632,0.4,-0.1876196265220642,-0.24477576705369097,-0.11434343434343434,0.0008,0.0,
13,0.0008296467554729716,0.00015519393725931308,-0.00342989931567224,0.0007479104679077864,0.0007479104679077864,0.9916066527366638,0.9834607422351838,0.6926508327325185,-0.007580277088466272,-0.01825062591189529,-0.0009896882732088367,0.43333333333333335,-0.0009896882654478153,0.43333333333333335,-0.04568469524383545,-0.16333170753865034,-0.02707070707070706,0.0008,0.0,
