epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.014836039362912216,0.012345292431175887,0.019167459163881788,0.0016879284521564841,0.0016879284521564841,0.9804388880729675,1.013780262963525,0.690788731492799,0.009193676526891608,0.02287143590345991,-0.005961955986627987,0.41379310344827586,-0.005961955986627987,0.41379310344827586,-0.19660907983779907,-0.32394907068987977,-0.08798328108672934,0.0008,0.0,
2,0.0029007599623268143,0.05790524910048518,0.06508860287566785,0.0015967993531376123,0.0015967993531376123,0.9508200883865356,1.0581941378527675,0.6933019901144093,0.04933411233432542,0.055207921324554425,-0.003611191221039164,0.3448275862068966,-0.0036111912049818784,0.3448275862068966,-0.12080150842666626,-0.29081146423386417,-0.11222570532915359,0.0008,0.0,
3,0.0023229044207781708,0.042883322504979976,0.04867896101126369,0.001595468376763165,0.001595468376763165,0.9622408747673035,1.0229831605122006,0.6930080919430174,0.019985351690542365,0.023054534392812683,-0.0039061896848203294,0.4482758620689655,-0.003906189636648472,0.4482758620689655,-0.1216617226600647,-0.22622448610891077,-0.064576802507837,0.0008,0.0,
4,0.002030742442445092,0.045412956083458494,0.05321231333864623,0.0016407446237280965,0.0016407446237280965,0.9750245809555054,0.9929261084260612,0.6925287267257427,-0.009371777914522303,-0.00819998782589137,-0.004064224507852361,0.4482758620689655,-0.004064224491795075,0.4482758620689655,-0.12535005807876587,-0.252142680210661,-0.07084639498432602,0.0008,0.0,
5,0.0018903238254758955,0.09010706943357134,0.10446277533677065,0.0016085199313238263,0.0016085199313238263,0.9449616074562073,1.063910342496017,0.6937027491372207,0.05143122708866826,0.0554825621127135,0.0031856064993791796,0.4827586206896552,0.0031856064873362153,0.4827586206896552,0.08339381217956543,-0.0971888754359711,0.0792058516196447,0.0008,0.0,
6,0.001819720974214409,0.08868903030822925,0.09621412475010968,0.0015740571543574333,0.0015740571543574333,0.9484854936599731,1.0528689931178916,0.6932641062243231,0.03568255599489723,0.044053094183890036,-0.0005637911034964731,0.5172413793103449,-0.000563791061346098,0.5172413793103449,-0.02526015043258667,-0.1397226364099794,-0.07460815047021942,0.0008,0.0,
7,0.0017730496767360837,0.07239215742673724,0.08646588607747152,0.0017099159304052591,0.0017099159304052591,0.9601122736930847,1.0265067158074215,0.6929694640225378,0.005779239074847584,0.017155422327560448,0.004564255102666031,0.5172413793103449,0.004564255126751959,0.5172413793103449,0.1268068552017212,-0.09777935926891834,-0.016927899686520368,0.0008,1.0,2.0
8,0.0017570143574876904,0.09065165050454063,0.09678995749934907,0.001594650442712009,0.001594650442712009,0.9557598829269409,1.0366714309001792,0.6931340797194119,0.018747676860745955,0.0268695186071771,0.004156163924751033,0.5172413793103449,0.004156163950844122,0.5172413793103449,0.11494147777557373,-0.09192523528360219,0.03615464994775341,0.0008,1.0,1.0
9,0.0017417079555774565,0.08652955019103983,0.09605704322663558,0.0016380558954551816,0.0016380558954551816,0.9614366292953491,1.0277084173827336,0.6929983722752538,0.010184528618458363,0.018840708742240725,0.005716327616968995,0.5517241379310345,0.0057163276029188696,0.5517241379310345,0.1629701852798462,-0.09142334205450042,0.00856844305120167,0.0008,1.0,4.0
10,0.0017004796045917477,0.09985948327655951,0.10510886582986267,0.001580293639563024,0.001580293639563024,0.954534113407135,1.040941020538067,0.6931404923570568,0.023343234057310043,0.03111763742132078,0.0016702804513725228,0.5517241379310345,0.0016702804754584514,0.5517241379310345,0.03961455821990967,-0.11811913420155062,-0.04660397074190177,0.0008,0.0,
11,0.0016919248658047367,0.10384994719014676,0.11063836533697713,0.0015822292771190405,0.0015822292771190405,0.9615405797958374,1.0316181491161216,0.6931120342221754,0.010676092068894643,0.022586461684914426,-0.002518576635589727,0.4482758620689655,-0.0025185766175252803,0.4482758620689655,-0.08341801166534424,-0.2182340529583836,-0.10679205851619646,0.0008,0.0,
12,0.0016862567444944482,0.10218176507361798,0.10819425147034697,0.0015685063553974032,0.0015685063553974032,0.9678135514259338,1.018566106927806,0.6931845771855322,0.007972774615954541,0.012018466809382086,-0.0004881509912906793,0.5172413793103449,-0.00048815100534080433,0.5172413793103449,-0.021717488765716553,-0.09123181865398078,-0.048693834900731446,0.0008,0.0,
13,0.0016945538541514977,0.10281810865511205,0.10773697718254552,0.0016506058163940907,0.0016506058163940907,0.9613102674484253,1.0284722591268605,0.6929841617058063,0.01167187706895199,0.020387136101451084,-0.0022705495598372713,0.41379310344827586,-0.0022705495638515928,0.41379310344827586,-0.07631450891494751,-0.1926686324899729,0.02361546499477534,0.0008,0.0,
14,0.0016868735230914818,0.10883311331105643,0.11454812647722619,0.0016366417985409498,0.0016366417985409498,0.9624782204627991,1.0269830309111496,0.6931107907459654,0.01596932075107619,0.020005315765756468,-0.004312982871036591,0.41379310344827586,-0.004312982863007948,0.41379310344827586,-0.1296151876449585,-0.2333091342003969,0.008986415882967608,0.0008,0.0,
