signal_date,next_trade_date,symbol,name,industry_name,score,market_rank,candidate_rank,buy_price,buy_price_basis,entry_price_ref_close,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-27,,603659.SH,璞泰来,计算机、通信和其他电子设备制造业,-0.0014068102,,11,26.62,signal_close_ref,26.62,0.8709616661071777,-1.1381179094314575,1.0014735460281372,0.4014148414134979,-0.40337345004081726,0.8799638748168945,0.5136626362800598,-0.04698284715414047,-0.34337466955184937,0.19393999874591827,0.008165476843714714
2025-11-27,,603906.SH,龙蟠科技,计算机、通信和其他电子设备制造业,-0.00326816,,32,20.22,signal_close_ref,20.22,0.5489773154258728,1.0192601680755615,-0.9900996088981628,3.378389358520508,3.6103880405426025,5.2716779708862305,9.148508071899414,6.643638610839844,5.1877121925354,4.935155391693115,0.008165476843714714
2025-11-27,,600481.SH,双良节能,通用设备制造业,-0.0033306223,,35,5.89,signal_close_ref,5.89,0.470454603433609,-0.8993581533432007,0.49128222465515137,0.20129072666168213,-0.32168006896972656,0.29972463846206665,0.1591862440109253,-0.01722007617354393,-0.1887062042951584,0.06857176125049591,-0.46359336376190186
2025-11-27,,002130.SZ,沃尔核材,电子设备与仪器,-0.0037020682,,42,24.78,signal_close_ref,24.78,-0.11052206158638,-0.4259074032306671,-0.0027892368379980326,0.118523009121418,-0.07101325690746307,0.16759833693504333,0.15482300519943237,0.19499872624874115,0.2650737166404724,0.22179563343524933,0.13338764011859894
2025-11-27,,002922.SZ,伊戈尔,电气机械和器材制造业,-0.003860047,,49,27.06,signal_close_ref,27.06,-0.24837447702884674,-0.864684522151947,-0.6324365139007568,0.22777168452739716,0.4342905282974243,0.7264683246612549,0.35326236486434937,0.06773662567138672,0.05084674432873726,0.2543315887451172,-0.2696703374385834
2025-11-27,,002429.SZ,兆驰股份,计算机、通信和其他电子设备制造业,-0.004292186,,58,6.45,signal_close_ref,6.45,0.3002695143222809,0.5414727926254272,0.3722398579120636,1.2458622455596924,-0.38333600759506226,-0.11215195804834366,0.38114485144615173,0.6276319622993469,0.91012042760849,0.6222713589668274,0.008165476843714714
2025-11-27,,603979.SH,金诚信,开采专业及辅助性活动,-0.004356036,,61,62.08,signal_close_ref,62.08,0.37207165360450745,-0.29386720061302185,-0.22365984320640564,0.3912533223628998,-0.5230598449707031,0.9576509594917297,0.7637418508529663,0.626939594745636,0.4703837037086487,0.7616296410560608,-0.12990377843379974
2025-11-27,,002256.SZ,兆新股份,电力、热力生产和供应业,-0.004435083,,64,3.46,signal_close_ref,3.46,0.32738107442855835,-0.7607946395874023,0.5769843459129333,0.3335414528846741,0.2504240572452545,0.5850798487663269,0.4508459270000458,0.1209968626499176,-0.18863250315189362,0.32941150665283203,-0.07905029505491257
2025-11-27,,603118.SH,XD共进股,计算机、通信和其他电子设备制造业,-0.0046287165,,72,11.39,signal_close_ref,11.39,0.25459134578704834,-0.09024670720100403,0.5130053758621216,0.47072991728782654,-0.2892366945743561,0.16319718956947327,0.03024839423596859,-0.24479295313358307,-0.27479496598243713,0.024634776636958122,0.008165476843714714
2025-11-27,,000612.SZ,焦作万方,有色金属冶炼和压延加工业,-0.0050045736,,88,9.48,signal_close_ref,9.48,-0.03136621043086052,-1.1129816770553589,-0.7598966956138611,-0.20177902281284332,-0.1717076301574707,0.4783662259578705,0.2531012296676636,-0.11079452931880951,-0.22850528359413147,0.025779902935028076,-0.02109929546713829
