signal_date,next_trade_date,symbol,name,industry_name,score,market_rank,candidate_rank,buy_price,buy_price_basis,entry_price_ref_close,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-12-01,,600930.SH,华电新能,风电,0.019378085,,1,6.48,signal_close_ref,6.48,1.5892350673675537,0.7826613187789917,-0.5504151582717896,1.2563563585281372,2.0528528690338135,6.036031723022461,10.539881706237793,9.743612289428711,6.704034328460693,6.053036212921143,1.2717784643173218
2025-12-01,,002544.SZ,普天科技,软件和信息技术服务业,0.018744241,,2,29.35,signal_close_ref,29.35,1.6336313486099243,1.3063815832138062,0.36393043398857117,2.7256054878234863,1.1432667970657349,2.13647723197937,4.20847225189209,4.102223873138428,4.353653907775879,3.612994909286499,-0.29029983282089233
2025-12-01,,603626.SH,科森科技,金属制品业,0.017659418,,3,13.37,signal_close_ref,13.37,0.49466317892074585,2.1952402591705322,0.12086280435323715,1.639962911605835,1.7570438385009766,-0.48877373337745667,-0.06112813204526901,0.5446555614471436,0.9330123662948608,0.46946263313293457,-0.1984049379825592
2025-12-01,,603063.SH,禾望电气,电气机械和器材制造业,0.017465785,,4,32.27,signal_close_ref,32.27,2.9351837635040283,1.9785093069076538,1.660456895828247,2.241903305053711,1.3587594032287598,5.541426658630371,3.556713342666626,4.317466735839844,3.95358943939209,3.532240390777588,0.509269654750824
2025-12-01,,002716.SZ,湖南白银,有色金属冶炼和压延加工业,0.015991263,,5,6.71,signal_close_ref,6.71,2.526775360107422,2.2003653049468994,0.1806490570306778,2.531315326690674,1.8549063205718994,2.379168748855591,4.298567295074463,4.732330799102783,4.170829772949219,3.8034305572509766,1.1886935234069824
2025-12-01,,600637.SH,东方明珠,电信、广播电视和卫星传输服务,0.015311833,,6,10.07,signal_close_ref,10.07,1.246174693107605,0.7196378111839294,-0.43769901990890503,0.8408884406089783,-0.06303566694259644,3.14816951751709,2.354605197906494,1.5935475826263428,1.446325659751892,1.8945683240890503,0.9685513973236084
2025-12-01,,600203.SH,福日电子,电子制造服务,0.014784084,,7,15.14,signal_close_ref,15.14,1.282833218574524,2.751842737197876,1.5083041191101074,2.5981991291046143,3.582697629928589,-0.13760238885879517,1.0775494575500488,1.869484782218933,2.0084915161132812,1.7716798782348633,1.9927349090576172
2025-12-01,,000009.SZ,中国宝安,电气部件与设备,0.014729253,,8,10.24,signal_close_ref,10.24,0.34100329875946045,0.30305561423301697,0.1555556356906891,0.33124855160713196,-0.41617685556411743,1.1985610723495483,0.5792458653450012,0.5074926614761353,0.09518907219171524,0.8055421710014343,-0.06603690981864929
2025-12-01,,000753.SZ,漳州发展,零售业,0.014567082,,9,8.73,signal_close_ref,8.73,0.46313586831092834,1.4009252786636353,0.01754733920097351,1.7570921182632446,1.2120509147644043,0.27778273820877075,1.4031299352645874,1.4099916219711304,0.9738401770591736,1.715847373008728,0.3371496796607971
2025-12-01,,601872.SH,招商轮船,水上运输业,0.014440049,,10,9.66,signal_close_ref,9.66,3.512728452682495,0.872031033039093,3.0180909633636475,2.596963882446289,-0.2343992292881012,3.116330623626709,3.4050467014312744,2.2862377166748047,2.3108034133911133,2.885589361190796,2.7261476516723633
