epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.013910382734661508,0.04737716519484192,0.0481502834380994,0.0016051263082772493,0.0016051263082772493,0.9690061807632446,1.0303500109705432,0.6916886876369345,0.023039854621704634,0.027504512177777538,-0.00481684815845099,0.3793103448275862,-0.004816848150422347,0.3793103448275862,-0.15298670530319214,-0.3064522158838342,-0.0871473354231975,0.0008,1.0,1.0
2,0.0026896660202642433,0.02210733388283221,0.02920090867302161,0.0015699281357228756,0.0015699281357228756,0.9920482635498047,0.973403016041065,0.6910900679127924,-0.03193243927929763,-0.030862030867522636,-0.0043226245044056194,0.3793103448275862,-0.004322624508419941,0.3793103448275862,-0.1462457776069641,-0.25132233101217416,0.012330198537095091,0.0008,0.0,
3,0.0021761003988518004,0.03423929079041999,0.042251775049795014,0.0015705996192991734,0.0015705996192991734,0.9933434128761292,0.973942805980814,0.6918845156143452,-0.03730674716809539,-0.030769543797367585,-0.009919766047648314,0.3448275862068966,-0.009919766047648314,0.3448275862068966,-0.2771589756011963,-0.2892550823882627,-0.06917450365726226,0.0008,0.0,
4,0.001943475122650513,0.06248633768564531,0.06328830398822252,0.0016651222249493003,0.0016651222249493003,0.9758664965629578,0.9954948980232765,0.6924166288869135,-0.018594134802852432,-0.013830749259650004,0.002831851646047214,0.4482758620689655,0.0028318516540758567,0.4482758620689655,0.041703224182128906,-0.25787130561112703,-0.04869383490073145,0.0008,0.0,
5,0.0018238021332217138,0.059208392952787535,0.06493340990157852,0.0016631769249215722,0.0016631769249215722,0.9991438388824463,0.9649175056095781,0.692644452226573,-0.03673639878436306,-0.03295871556352454,0.006255985205543452,0.3793103448275862,0.006255985213572095,0.3793103448275862,0.1631399393081665,-0.21314154935528606,0.0031347962382445227,0.0008,0.0,
6,0.0017578349862898907,0.07828327839164327,0.08063559253888306,0.0015421818243339658,0.0015421818243339658,0.9961801171302795,0.9703130208212754,0.6927849403743086,-0.028093262001332373,-0.02660154106790621,0.0036143275571922802,0.5517241379310345,0.003614327565220923,0.5517241379310345,0.08158624172210693,-0.18856925700282257,0.037826541274817126,0.0008,0.0,
7,0.0017373328992109718,0.07147076721549532,0.08046182724424553,0.0015485658077523112,0.0015485658077523112,1.0033905506134033,0.9627659279724647,0.6927414680349415,-0.04168103276475553,-0.033616266348081986,-0.005355772389709179,0.3448275862068966,-0.005355772397737822,0.3448275862068966,-0.16075927019119263,-0.30899944779330313,-0.12142110762800418,0.0008,0.0,
8,0.001694992803871188,0.07710429997169757,0.08141824235702685,0.0015416721580550075,0.0015416721580550075,0.997917890548706,0.9661724834606565,0.6925505810770495,-0.035849698764409695,-0.03096838632602237,0.008724382921956993,0.5172413793103449,0.008724382897871065,0.5172413793103449,0.24979913234710693,-0.12048748670862586,0.020689655172413793,0.0008,0.0,
9,0.0016772933695576471,0.08425881616286608,0.08921705950343183,0.0015552191762253642,0.0015552191762253642,0.9995412230491638,0.9627355398802921,0.6926958355410345,-0.0320287835132117,-0.030715693079269676,0.006746669163413602,0.4827586206896552,0.006746669171442245,0.4827586206896552,0.19763267040252686,-0.11107015794314912,0.002298850574712643,0.0008,0.0,
10,0.0016650875403901638,0.09815213115327567,0.1051131102213249,0.0016127387061715126,0.0016127387061715126,0.9947946071624756,0.9712868682269392,0.6927570515665514,-0.022529098578553463,-0.022665719900488907,0.008529224141966552,0.5172413793103449,0.008529224133937908,0.5172413793103449,0.260978102684021,-0.06197291211321465,0.013584117032392892,0.0008,0.0,
11,0.001654458482600264,0.08948812367156889,0.09197893249704579,0.001546790823340416,0.001546790823340416,1.0037003755569458,0.9546178784863703,0.6924950542121098,-0.03444219104475118,-0.035399801282459176,-0.002817134918837712,0.41379310344827586,-0.002817134910809069,0.41379310344827586,-0.08830666542053223,-0.1322565744098444,0.01692789968652038,0.0008,0.0,
12,0.0016553156818430834,0.12052859184173725,0.12385187088045928,0.0015489142388105392,0.0015489142388105392,0.9978766441345215,0.9699116965820049,0.6928333763418526,-0.017830088925934216,-0.018124867432808965,0.00620995285511338,0.5862068965517241,0.006209952840059674,0.5862068965517241,0.18513226509094238,-0.08815994222357426,-0.08296760710553813,0.0008,0.0,
13,0.0016390915608996358,0.10087973558201407,0.10772754746973238,0.0015540278982371092,0.0015540278982371092,1.0126705169677734,0.9442289759372843,0.692712678991515,-0.03749592662023218,-0.0406558384056558,-8.521308211192232e-05,0.4482758620689655,-8.521310519427061e-05,0.4482758620689655,-0.011301279067993164,-0.1849250229998547,-0.09717868338557993,0.0008,0.0,
14,0.0016386563728943875,0.11754661728744799,0.12439506255679525,0.0015727762365713716,0.0015727762365713716,1.0114750862121582,0.9514505061609991,0.6924825619006979,-0.0378552385533409,-0.037374635719008995,-0.002219659253224281,0.41379310344827586,-0.0022196592522207006,0.41379310344827586,-0.08340167999267578,-0.32177212166246183,-0.03573667711598747,0.0008,0.0,
15,0.0016262504046053023,0.11381456673252312,0.11584454085462607,0.0015763449482619762,0.0015763449482619762,1.0159168243408203,0.9403357320818407,0.6922069438572588,-0.04777129796223655,-0.04897676612378765,-0.003471126587226473,0.4482758620689655,-0.003471126587226473,0.4482758620689655,-0.11561793088912964,-0.26886221171429314,-0.05329153605015675,0.0008,0.0,
16,0.0016216172361584818,0.13098387679490872,0.13545971818780336,0.001573852845467627,0.001573852845467627,1.01344633102417,0.9465318856568172,0.6924786300494753,-0.035820389644107595,-0.040095295634587406,-0.0024248018563757167,0.5172413793103449,-0.0024248018443327525,0.5172413793103449,-0.07579785585403442,-0.14686848619179949,0.008568443051201677,0.0008,0.0,
17,0.0016222465347564164,0.15207507342550433,0.15240138156194366,0.0015634631272405386,0.0015634631272405386,1.011145830154419,0.9532370156255262,0.6925751299693667,-0.029912800677390897,-0.03308691963944256,-0.0005666218368850391,0.5517241379310345,-0.0005666218288563963,0.5517241379310345,-0.02513188123703003,-0.1474909456119119,-0.01442006269592476,0.0008,0.0,
18,0.0016115630301093617,0.15177398270390058,0.1534951295111276,0.0015834086807444692,0.0015834086807444692,1.0132519006729126,0.9495148062705994,0.692312318703224,-0.03724812050015236,-0.03920482937727006,-0.00012315673239786048,0.4827586206896552,-0.00012315672035489617,0.4827586206896552,-0.019118785858154297,-0.16882673001339554,-0.030721003134796233,0.0008,0.0,
19,0.0016066807950960253,0.18127733392130072,0.1744846005493161,0.001569429412484169,0.001569429412484169,1.0069606304168701,0.9638048821482165,0.6923037500217043,-0.024915131646144034,-0.02868034053930425,-0.0008797871013139857,0.5172413793103449,-0.000879787077228057,0.5172413793103449,-0.03815382719039917,-0.17178437715039463,-0.09425287356321836,0.0008,0.0,
20,0.0015989908229032289,0.18494977174550553,0.17985740754791713,0.0015845985617488623,0.0015845985617488623,1.0129598379135132,0.9562179302347118,0.6923770699007757,-0.03337259007206771,-0.03480326840167637,0.003294853030920735,0.5172413793103449,0.003294853027909994,0.5172413793103449,0.08716273307800293,-0.10816820045013353,-0.0031347962382445075,0.0008,0.0,
