symbol,avg_turnover,avg_intraday_range,avg_abs_ret1,n_days,latest_close,is_st_symbol,passes,liq_rank,stability_rank,range_rank,price_rank,pool_score
605133.SH,511032556.8833333,0.061413084346475626,0.0330307821647275,60,34.44,False,True,0.9814814814814815,0.9612794612794613,0.9831649831649831,0.7735690235690236,0.9361111111111111
002975.SZ,526970535.75,0.05330094033264032,0.03210651486446984,60,69.91,False,True,0.9444444444444444,0.936026936026936,0.8653198653198653,0.9377104377104377,0.9295454545454546
600301.SH,525606734.05,0.05953528648803028,0.03197439677631697,60,36.97,False,True,0.9494949494949495,0.930976430976431,0.968013468013468,0.8063973063973064,0.9199494949494951
603786.SH,535222675.1166667,0.0501706262988421,0.033158647464152334,60,71.42,False,True,0.9191919191919192,0.9629629629629629,0.7946127946127947,0.9393939393939394,0.9132996632996633
600506.SH,528957669.81666666,0.056803863687098034,0.031862947757754896,60,26.35,False,True,0.936026936026936,0.9259259259259259,0.9259259259259259,0.6801346801346801,0.8813131313131314
603360.SH,561339703.95,0.05887481169408351,0.030241368944735433,60,31.83,False,True,0.867003367003367,0.8585858585858586,0.9579124579124579,0.7575757575757576,0.857070707070707
603757.SH,600788448.2166667,0.061419892368531,0.030959720894988926,60,36.05,False,True,0.8080808080808081,0.8973063973063973,0.9848484848484849,0.7962962962962963,0.850084175084175
002779.SZ,625185394.4833333,0.05700876317328593,0.029656410848790348,60,106.66,False,True,0.7592592592592593,0.8383838383838383,0.9276094276094277,0.9713804713804713,0.8427609427609427
002940.SZ,642670328.25,0.06195924053463264,0.03431392096247291,60,39.05,False,True,0.7390572390572391,0.9882154882154882,0.98989898989899,0.8181818181818182,0.8423400673400675
603767.SH,584653854.1833333,0.05400403406782521,0.032959880681965835,60,22.86,False,True,0.8316498316498316,0.9562289562289562,0.877104377104377,0.632996632996633,0.8236531986531986
603232.SH,611693678.3666667,0.05937750992401076,0.033551742107074574,60,24.56,False,True,0.7845117845117845,0.9713804713804713,0.9646464646464646,0.6515151515151515,0.8223063973063973
002846.SZ,539947043.0666667,0.05651296937234756,0.03037638163328362,60,17.11,False,True,0.9090909090909091,0.8686868686868687,0.9225589225589226,0.5033670033670034,0.8218855218855219
603663.SH,522498920.3666667,0.045894127758331925,0.025761490377711766,60,30.89,False,True,0.9629629629629629,0.6750841750841751,0.6548821548821548,0.7508417508417509,0.8167508417508417
001301.SZ,773849144.5333333,0.06354744405767032,0.03470264692190885,60,86.4,False,True,0.5892255892255892,0.9932659932659933,0.9983164983164983,0.9579124579124579,0.8051346801346801
603979.SH,569743480.7833333,0.04460572399154371,0.02700714207925158,60,60.35,False,True,0.8518518518518519,0.7289562289562289,0.6178451178451179,0.9107744107744108,0.803956228956229
002897.SZ,537688572.5666667,0.04639441636164373,0.023770351266722497,60,44.3,False,True,0.9158249158249159,0.5824915824915825,0.67003367003367,0.8585858585858586,0.8008417508417509
