date,index_key,symbol,open,high,low,close,volume,turnover,amplitude,pct_chg,chg,source
2025-08-22,cyb,SZ399006,2587.53,2683.9,2587.53,2682.55,,293811031.0,0.0359247730703993,0.0335507634455418,87.08000000000038,akshare_index_tx
2025-08-25,cyb,SZ399006,2720.28,2782.01,2700.28,2762.99,,352036541.0,0.0295802735442401,0.0299863935434565,80.4399999999996,akshare_index_tx
2025-08-26,cyb,SZ399006,2747.11,2773.24,2726.72,2742.13,,307531115.0,0.0169649141360912,-0.0075497920730801,-20.85999999999968,akshare_index_tx
2025-08-27,cyb,SZ399006,2747.5,2822.27,2723.2,2723.2,,363608516.0,0.0363799941245594,-0.0069033926181473,-18.93000000000029,akshare_index_tx
2025-08-28,cyb,SZ399006,2707.34,2827.17,2707.34,2827.17,,341026597.0,0.0423851413250706,0.038179347826087,103.97000000000024,akshare_index_tx
2025-08-29,cyb,SZ399006,2828.01,2933.99,2809.32,2890.13,,284075157.0,0.0431364679097478,0.0222696194427642,62.96000000000004,akshare_index_tx
2025-09-01,cyb,SZ399006,2914.64,2958.14,2886.73,2956.37,,276014321.0,0.0241546220533965,0.0229193842491512,66.23999999999978,akshare_index_tx
2025-09-02,cyb,SZ399006,2951.03,2979.73,2839.92,2872.22,,300447509.0,0.048676633405519,-0.0284639608709329,-84.15000000000009,akshare_index_tx
2025-09-03,cyb,SZ399006,2882.84,2926.78,2859.51,2899.37,,244128872.0,0.0232015920700014,0.0094526185320067,27.15000000000009,akshare_index_tx
2025-09-04,cyb,SZ399006,2933.68,2956.41,2741.08,2776.25,,256229516.0,0.0775614588023412,-0.042464397438064,-123.11999999999988,akshare_index_tx
2025-09-05,cyb,SZ399006,2789.91,2962.47,2775.17,2958.18,,241521965.0,0.0633159577848541,0.0655308419630795,181.92999999999984,akshare_index_tx
2025-09-08,cyb,SZ399006,2964.43,2964.43,2883.26,2933.25,,246417816.0,0.0276723770561662,-0.0084274790580693,-24.92999999999984,akshare_index_tx
2025-09-09,cyb,SZ399006,2901.29,2924.58,2843.67,2867.97,,216032269.0,0.0282115921714661,-0.0222551777039121,-65.2800000000002,akshare_index_tx
2025-09-10,cyb,SZ399006,2890.05,2926.16,2860.26,2904.27,,201444180.0,0.0226907277904601,0.0126570361614661,36.30000000000018,akshare_index_tx
2025-09-11,cyb,SZ399006,2917.77,3053.75,2899.83,3053.75,,247034712.0,0.0504036021285305,0.0514690438561153,149.48000000000002,akshare_index_tx
2025-09-12,cyb,SZ399006,3024.1,3056.53,3009.9,3020.42,,244051798.0,0.0154382503095596,-0.0109144494474007,-33.32999999999993,akshare_index_tx
2025-09-15,cyb,SZ399006,3052.06,3106.88,3044.69,3066.18,,224871259.0,0.0202825665812183,0.015150210897822,45.75999999999976,akshare_index_tx
2025-09-16,cyb,SZ399006,3072.3,3089.78,3020.63,3087.04,,242587260.0,0.0224000984762102,0.0068032535598041,20.860000000000127,akshare_index_tx
2025-09-17,cyb,SZ399006,3085.71,3152.31,3064.77,3147.35,,244207711.0,0.0278138751648211,0.0195365139421581,60.309999999999945,akshare_index_tx
2025-09-18,cyb,SZ399006,3119.77,3168.68,3051.3,3095.85,,310707378.0,0.0379152736728199,-0.0163629720240837,-51.5,akshare_index_tx
2025-09-19,cyb,SZ399006,3098.28,3128.38,3072.76,3091.0,,226063739.0,0.0179941766418634,-0.0015666133695108,-4.849999999999909,akshare_index_tx
2025-09-22,cyb,SZ399006,3093.97,3107.89,3053.35,3107.89,,199289291.0,0.0175488836477481,0.0054642510514395,16.889999999999873,akshare_index_tx
2025-09-23,cyb,SZ399006,3139.5,3157.02,3041.46,3114.55,,249119042.0,0.0371032733460692,0.0021429329866888,6.660000000000309,akshare_index_tx
2025-09-24,cyb,SZ399006,3089.9,3185.84,3085.7,3185.57,,221457643.0,0.0314355044780056,0.0228026520685171,71.01999999999998,akshare_index_tx
2025-09-25,cyb,SZ399006,3167.75,3266.0,3161.08,3235.76,,226942858.0,0.0324251489603679,0.0157554221065618,50.190000000000055,akshare_index_tx
2025-09-26,cyb,SZ399006,3222.19,3251.88,3150.84,3151.53,,209243820.0,0.0320606181759335,-0.0260309788117784,-84.23000000000002,akshare_index_tx
2025-09-29,cyb,SZ399006,3165.07,3259.42,3164.8,3238.01,,200825881.0,0.0292216515699457,0.0274406399431388,86.48000000000002,akshare_index_tx
2025-09-30,cyb,SZ399006,3239.33,3279.02,3218.69,3238.16,,196651530.0,0.0186309509103935,4.6324748842474506e-05,0.1499999999996362,akshare_index_tx
2025-10-09,cyb,SZ399006,3251.04,3322.44,3243.71,3261.82,,230359686.0,0.0241368315848207,0.0073066185735108,23.66000000000031,akshare_index_tx
2025-10-10,cyb,SZ399006,3230.46,3235.86,3097.63,3113.26,,219702850.0,0.0444004034356269,-0.0455451251142,-148.55999999999997,akshare_index_tx
2025-10-13,cyb,SZ399006,2975.03,3096.4,2975.03,3078.76,,210881631.0,0.039421715236004,-0.0110816314731182,-34.5,akshare_index_tx
2025-10-14,cyb,SZ399006,3121.0,3124.83,2943.58,2955.98,,216718242.0,0.0613163823841839,-0.0398796918239811,-122.7800000000002,akshare_index_tx
2025-10-15,cyb,SZ399006,2964.52,3030.59,2927.51,3025.87,,179838526.0,0.0340662354959069,0.0236435970473412,69.88999999999987,akshare_index_tx
2025-10-16,cyb,SZ399006,3008.37,3068.84,3001.1,3037.44,,173471667.0,0.0223016750948167,0.0038236936814866,11.570000000000164,akshare_index_tx
2025-10-17,cyb,SZ399006,3026.4,3042.29,2932.68,2935.37,,178268865.0,0.0373411188368076,-0.0336039559629162,-102.07000000000016,akshare_index_tx
2025-10-20,cyb,SZ399006,3007.21,3042.2,2970.19,2993.45,,155937611.0,0.0240558552840367,0.0197862620385165,58.07999999999993,akshare_index_tx
2025-10-21,cyb,SZ399006,3017.77,3101.93,2994.76,3083.72,,172028506.0,0.0347534795636437,0.0301558402512152,90.26999999999998,akshare_index_tx
2025-10-22,cyb,SZ399006,3061.27,3089.76,3044.04,3059.32,,158313410.0,0.0149444974700261,-0.0079125212405793,-24.39999999999964,akshare_index_tx
2025-10-23,cyb,SZ399006,3050.74,3066.46,3003.34,3062.16,,162399491.0,0.0206129006975467,0.000928310866467,2.8399999999996908,akshare_index_tx
2025-10-24,cyb,SZ399006,3087.63,3171.57,3082.06,3171.57,,183073810.0,0.0282226152977863,0.0357296810094835,109.41000000000032,akshare_index_tx
2025-10-27,cyb,SZ399006,3227.18,3241.95,3179.62,3234.45,,207256404.0,0.0192706642551283,0.0198261428882224,62.87999999999965,akshare_index_tx
2025-10-28,cyb,SZ399006,3205.44,3282.33,3205.05,3229.58,,201432398.0,0.0239288080803075,-0.0015056655691075,-4.869999999999891,akshare_index_tx
2025-10-29,cyb,SZ399006,3263.98,3324.27,3258.69,3324.27,,207178367.0,0.019727639451669,0.0293196019296626,94.69000000000004,akshare_index_tx
2025-10-30,cyb,SZ399006,3313.79,3331.86,3259.21,3263.02,,217610201.0,0.0222646505384582,-0.0184250978410297,-61.25,akshare_index_tx
2025-10-31,cyb,SZ399006,3260.26,3281.66,3187.53,3187.53,,213475247.0,0.0295307024561336,-0.0231350098988053,-75.48999999999978,akshare_index_tx
2025-11-03,cyb,SZ399006,3179.3,3199.4,3120.85,3196.87,,208981991.0,0.0245709084197981,0.0029301685003748,9.33999999999969,akshare_index_tx
2025-11-04,cyb,SZ399006,3190.4,3207.1,3111.02,3134.09,,191439663.0,0.0306564265863456,-0.0196379583780383,-62.77999999999975,akshare_index_tx
2025-11-05,cyb,SZ399006,3068.95,3179.93,3068.95,3166.23,,200008334.0,0.0350511491584629,0.0102549703422683,32.13999999999987,akshare_index_tx
2025-11-06,cyb,SZ399006,3185.13,3236.68,3177.6,3224.62,,195826587.0,0.0183215386619198,0.0184414903528802,58.38999999999987,akshare_index_tx
2025-11-07,cyb,SZ399006,3201.26,3240.35,3178.8,3208.21,,199442356.0,0.0191851530915992,-0.0050889717237999,-16.409999999999854,akshare_index_tx
2025-11-10,cyb,SZ399006,3221.93,3236.61,3138.3,3178.83,,205337561.0,0.0309264729475939,-0.0091577546357626,-29.38000000000011,akshare_index_tx
2025-11-11,cyb,SZ399006,3197.12,3209.89,3130.58,3134.32,,203102230.0,0.025303734143291,-0.0140020070277427,-44.50999999999976,akshare_index_tx
2025-11-12,cyb,SZ399006,3122.58,3137.58,3078.64,3122.03,,199842484.0,0.0188787423567358,-0.003921105694377,-12.289999999999964,akshare_index_tx
2025-11-13,cyb,SZ399006,3119.09,3209.7,3107.62,3201.75,,206383934.0,0.0318825642226906,0.0255346681486083,79.7199999999998,akshare_index_tx
2025-11-14,cyb,SZ399006,3145.92,3167.11,3111.51,3111.51,,209983125.0,0.0178691374927285,-0.028184586554228,-90.23999999999978,akshare_index_tx
2025-11-17,cyb,SZ399006,3097.34,3120.73,3082.23,3105.2,,213074768.0,0.0123985572587917,-0.0020279542730058,-6.3100000000004,akshare_index_tx
2025-11-18,cyb,SZ399006,3089.38,3115.31,3052.64,3069.22,,224288955.0,0.0204188686376343,-0.0115870153291253,-35.98000000000002,akshare_index_tx
2025-11-19,cyb,SZ399006,3065.17,3113.22,3061.96,3076.85,,209978109.0,0.0166598956725221,0.0024859736349951,7.630000000000109,akshare_index_tx
2025-11-20,cyb,SZ399006,3131.84,3137.07,3039.38,3042.34,,194502677.0,0.032110152054011,-0.0112160163803889,-34.50999999999976,akshare_index_tx
2025-11-21,cyb,SZ399006,2979.37,2996.79,2920.04,2920.08,,246486373.0,0.0262835264787266,-0.0401861724856525,-122.26000000000022,akshare_index_tx
2025-11-24,cyb,SZ399006,2946.46,2951.43,2892.27,2929.04,,219085909.0,0.0201977439707207,0.0030684090846826,8.960000000000036,akshare_index_tx
2025-11-25,cyb,SZ399006,2970.73,3027.83,2961.93,2980.93,,228087380.0,0.0221071947345291,0.017715702073034,51.88999999999987,akshare_index_tx
2025-11-26,cyb,SZ399006,2976.7,3081.49,2962.99,3044.69,,212833213.0,0.0389202184787285,0.0213892979707674,63.76000000000022,akshare_index_tx
2025-11-27,cyb,SZ399006,3041.2,3113.44,3027.31,3031.3,,195142886.0,0.0284135519414113,-0.0043978204677651,-13.389999999999873,akshare_index_tx
2025-11-28,cyb,SZ399006,3029.98,3067.76,3013.49,3052.59,,187381791.0,0.017778345601604,0.0070233893049187,21.289999999999964,akshare_index_tx
2025-12-01,cyb,SZ399006,3060.56,3093.96,3037.69,3092.5,,210082058.0,0.0181956345998383,0.0130741435960937,39.909999999999854,akshare_index_tx
2025-12-02,cyb,SZ399006,3091.37,3094.18,3056.36,3071.15,,192465241.0,0.012314605278153,-0.0069037995149554,-21.34999999999991,akshare_index_tx
2025-12-03,cyb,SZ399006,3078.86,3105.3,3028.7,3036.79,,195851910.0,0.0252240029768276,-0.0111879914689937,-34.36000000000013,akshare_index_tx
2025-12-04,cyb,SZ399006,3037.05,3075.46,3016.58,3067.48,,175615636.0,0.0191949091762619,0.0101060659446323,30.69000000000005,akshare_index_tx
2025-12-05,cyb,SZ399006,3084.22,3115.81,3048.94,3109.3,,188484887.0,0.0215064483967452,0.0136333407226778,41.82000000000016,akshare_index_tx
2025-12-08,cyb,SZ399006,3119.15,3214.48,3119.15,3190.27,,211907775.0,0.0298814833854187,0.0260412311452737,80.9699999999998,akshare_index_tx
2025-12-09,cyb,SZ399006,3183.61,3235.54,3175.51,3209.6,,194117870.0,0.0187032652043867,0.0060590482937181,19.329999999999927,akshare_index_tx
2025-12-10,cyb,SZ399006,3201.38,3220.24,3143.41,3209.0,,185507666.0,0.0239420380180741,-0.0001869391824526,-0.599999999999909,akshare_index_tx
2025-12-11,cyb,SZ399006,3210.55,3246.32,3163.67,3163.67,,194039411.0,0.0261247222371486,-0.0141258959177313,-45.32999999999993,akshare_index_tx
2025-12-12,cyb,SZ399006,3172.73,3203.25,3137.63,3194.36,,202785453.0,0.0205424560788389,0.0097007589287125,30.69000000000005,akshare_index_tx
2025-12-15,cyb,SZ399006,3157.32,3184.62,3135.66,3137.8,,180673480.0,0.0156032889285486,-0.0177062071901726,-56.559999999999945,akshare_index_tx
2025-12-16,cyb,SZ399006,3130.43,3141.58,3058.79,3071.76,,181550894.0,0.0269519754147459,-0.0210465931544393,-66.03999999999996,akshare_index_tx
2025-12-17,cyb,SZ399006,3072.62,3181.69,3072.62,3175.91,,186868324.0,0.0343429127399706,0.0339056436700782,104.14999999999964,akshare_index_tx
2025-12-18,cyb,SZ399006,3138.66,3154.07,3107.06,3107.06,,169218740.0,0.0151300586406442,-0.0216788259113135,-68.84999999999991,akshare_index_tx
2025-12-19,cyb,SZ399006,3134.8,3157.29,3112.03,3122.24,,177361917.0,0.0144960028697344,0.0048856475253131,15.179999999999836,akshare_index_tx
2025-12-22,cyb,SZ399006,3153.75,3197.94,3153.75,3191.98,,175227535.0,0.0138440717047099,0.022336527621195,69.74000000000024,akshare_index_tx
2025-12-23,cyb,SZ399006,3196.31,3227.07,3184.53,3205.01,,183880580.0,0.0132729695071154,0.0040821057776052,13.0300000000002,akshare_index_tx
2025-12-24,cyb,SZ399006,3207.41,3235.0,3193.97,3229.58,,182675050.0,0.0127044383480205,0.0076661227266061,24.56999999999971,akshare_index_tx
2025-12-25,cyb,SZ399006,3232.97,3249.11,3200.49,3239.34,,193569997.0,0.0150092302753031,0.0030220647886103,9.760000000000218,akshare_index_tx
2025-12-26,cyb,SZ399006,3232.41,3268.69,3219.13,3243.88,,210934630.0,0.015278000419251,0.0014015200627288,4.539999999999964,akshare_index_tx
2025-12-29,cyb,SZ399006,3237.77,3250.09,3208.08,3222.61,,196242768.0,0.0130360173896314,-0.0065569626496664,-21.269999999999985,akshare_index_tx
2025-12-30,cyb,SZ399006,3208.32,3251.13,3207.73,3242.9,,206953285.0,0.0133830830429554,0.0062961388439803,20.289999999999964,akshare_index_tx
2025-12-31,cyb,SZ399006,3247.74,3254.89,3198.25,3203.17,,206198167.0,0.0176824832899908,-0.01225137993771,-39.73000000000002,akshare_index_tx
2026-01-05,cyb,SZ399006,3229.93,3295.29,3229.93,3294.55,,263142610.0,0.0198388247256833,0.0285279894604408,91.38000000000012,akshare_index_tx
2026-01-06,cyb,SZ399006,3279.81,3321.44,3265.73,3319.29,,278150655.0,0.0167837097692578,0.0075093715378427,24.73999999999978,akshare_index_tx
2026-01-07,cyb,SZ399006,3331.34,3351.22,3298.55,3329.69,,271641051.0,0.0158182893903034,0.0031332001723261,10.400000000000093,akshare_index_tx
2026-01-08,cyb,SZ399006,3308.74,3328.96,3285.16,3302.31,,280864919.0,0.0132634428627234,-0.008222987725584,-27.38000000000011,akshare_index_tx
2026-01-09,cyb,SZ399006,3279.38,3330.01,3269.99,3327.81,,333280635.0,0.018035885462211,0.0077218674200787,25.5,akshare_index_tx
2026-01-12,cyb,SZ399006,3323.64,3398.05,3282.39,3388.34,,406851832.0,0.0341347090315612,0.0181891394039925,60.5300000000002,akshare_index_tx
2026-01-13,cyb,SZ399006,3390.69,3416.84,3307.63,3321.89,,419547701.0,0.0328758628371198,-0.0196113731207613,-66.45000000000027,akshare_index_tx
2026-01-14,cyb,SZ399006,3333.17,3403.95,3308.63,3349.14,,439958418.0,0.0284610377589469,0.0082031614532691,27.25,akshare_index_tx
2026-01-15,cyb,SZ399006,3318.11,3372.47,3309.06,3367.92,,307576548.0,0.0188276443620988,0.0056074096633762,18.7800000000002,akshare_index_tx
