signal_date,symbol,name,industry_name,score,close,market_rank,candidate_rank,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-12-03,002062.SZ,宏润建设,土木工程建筑业,0.01905524,9.48,,1,-3.137664556503296,-0.5556747317314148,-3.4176511764526367,-2.0384392738342285,0.4347113072872162,3.4705758094787598,1.0570751428604126,1.2947146892547607,1.5766713619232178,1.7295397520065308,-0.8523215651512146
2025-12-03,600693.SH,东百集团,零售业,0.017171735,9.9,,2,-3.792501449584961,0.15880586206912994,-3.3902626037597656,-1.1251496076583862,2.3352677822113037,-0.44847238063812256,-0.34712913632392883,-0.35503602027893066,-0.16791555285453796,-0.4590229094028473,-2.8793997764587402
2025-12-03,002278.SZ,神开股份,专用设备制造业,0.015616823,11.9,,3,1.4913511276245117,0.7541141510009766,1.31135094165802,1.0762522220611572,3.0966410636901855,4.728046894073486,3.2850193977355957,4.016510009765625,3.7495579719543457,3.5074210166931152,-0.5446297526359558
2025-12-03,002654.SZ,万润科技,商务服务业,0.015499357,13.35,,4,-1.223523497581482,-0.38903293013572693,-1.209601879119873,-0.8987774848937988,-0.006269332021474838,0.6059930920600891,0.020592346787452698,0.06809695810079575,-0.007217896170914173,0.20307286083698273,-1.6341354846954346
2025-12-03,600667.SH,太极实业,土木工程建筑业,0.015235482,7.84,,5,-0.7445687651634216,-0.10823135077953339,-0.9041654467582703,-0.7173157930374146,-0.3612918257713318,-0.1566721796989441,-0.46003487706184387,-0.5496910214424133,-0.5524775981903076,-0.6939789056777954,-0.8523215651512146
2025-12-03,002108.SZ,沧州明珠,塑料制品,0.015042029,5.07,,6,-1.2269110679626465,1.3641657829284668,-2.4705824851989746,0.5770166516304016,0.8139041066169739,-0.5551319718360901,0.26029008626937866,0.6520841121673584,0.588290810585022,0.7254065275192261,-1.884443759918213
2025-12-03,603618.SH,杭电股份,电气机械和器材制造业,0.014973182,7.83,,7,-0.8362835049629211,-0.38166069984436035,-1.002517580986023,-0.5543513894081116,-0.45097362995147705,0.12284161895513535,-0.06512605398893356,-0.28856903314590454,-0.3922070860862732,-0.1068475991487503,-0.8362429738044739
2025-12-03,000700.SZ,模塑科技,汽车制造业,0.014644457,9.48,,8,-1.193272352218628,-0.9332600831985474,-1.3288949728012085,-1.471296787261963,0.04843401536345482,-0.032805465161800385,-0.18295666575431824,-0.3598894774913788,-0.24907098710536957,-0.14282134175300598,-1.0803883075714111
2025-12-03,002418.SZ,康盛股份,通用设备制造业,0.014465259,4.53,,9,-1.0499895811080933,-0.7945685982704163,-1.2183701992034912,-1.1164145469665527,0.17779096961021423,0.4167787432670593,0.2073088437318802,0.15002329647541046,-0.03462076187133789,0.40785154700279236,-0.6814292073249817
2025-12-03,000034.SZ,神州数码,批发业,0.014436763,39.01,,10,-2.0013554096221924,-0.5837481021881104,-2.0948946475982666,-1.0771746635437012,0.1685025691986084,0.5184314250946045,0.47440284490585327,0.5724512934684753,0.6503006219863892,0.7700657248497009,-1.3219534158706665
2025-12-03,603222.SH,济民健康,专用设备制造业,0.014085462,9.36,,11,-1.3549182415008545,-0.971855640411377,-1.4634130001068115,-1.2915263175964355,0.08914574980735779,1.0259554386138916,1.0561517477035522,0.543229341506958,0.25625988841056824,1.1919060945510864,-0.5446297526359558
2025-12-03,000155.SZ,川能动力,风电,0.0139813665,11.74,,12,-1.0171095132827759,-0.6890321373939514,-1.1641392707824707,-1.2208168506622314,-0.4450455904006958,0.0053229136392474174,-0.26333779096603394,-0.37979456782341003,-0.6882686018943787,-0.26080241799354553,-1.3230360746383667
2025-12-03,600756.SH,浪潮软件,软件和信息技术服务业,0.013961647,20.7,,13,-3.792501449584961,-1.8638920783996582,-3.4211275577545166,-3.500589609146118,3.0506463050842285,-0.13239093124866486,-0.2367464154958725,-0.4391023516654968,-0.5381865501403809,-0.3652082085609436,-1.9693806171417236
2025-12-03,002846.SZ,英联股份,金属制品业,0.0139017925,16.19,,14,-0.5471314787864685,-0.48667100071907043,-0.6178868412971497,-0.9152761697769165,-0.18757852911949158,-0.29668134450912476,-0.5783005356788635,-0.657211184501648,-0.7650172114372253,-0.7876845002174377,-0.8827137351036072
2025-12-03,002077.SZ,大港股份,计算机、通信和其他电子设备制造业,0.013763873,14.98,,15,-1.6559466123580933,-0.846389889717102,-1.7630541324615479,-1.5954961776733398,0.18916386365890503,0.5275604724884033,0.38255545496940613,0.0317922867834568,-0.25712475180625916,0.2285996377468109,-0.6953336000442505
2025-12-03,002263.SZ,大东南,橡胶和塑料制品业,0.013736509,3.41,,16,-0.7352244257926941,-0.16170068085193634,-0.9087387919425964,-0.48045021295547485,-0.3702021837234497,0.47319260239601135,-0.05089299753308296,-0.08298956602811813,-0.23671865463256836,0.10423143208026886,-0.9264715909957886
2025-12-03,002733.SZ,雄韬股份,电气机械和器材制造业,0.013710307,19.66,,17,-1.0842267274856567,-0.6475611925125122,-1.172044277191162,-1.2043859958648682,-0.29371175169944763,-0.07569483667612076,-0.12634964287281036,-0.24532370269298553,-0.3265129327774048,-0.21794918179512024,-0.8362429738044739
2025-12-03,002256.SZ,兆新股份,电力、热力生产和供应业,0.013708454,3.39,,18,-0.6333441138267517,-0.341808944940567,-0.572406530380249,-0.7473227381706238,-0.3068264424800873,-0.2861582040786743,-0.522344708442688,-0.6388099789619446,-0.6562023758888245,-0.8247127532958984,-0.23608431220054626
2025-12-03,002915.SZ,中欣氟材,化学原料和化学制品制造业,0.013686936,22.3,,19,-0.7154035568237305,-0.35714200139045715,-0.7750478386878967,-0.744687557220459,-0.3082636594772339,-0.3309141993522644,-0.4543120563030243,-0.5437196493148804,-0.5841923952102661,-0.5462836027145386,-0.29913529753685
2025-12-03,600478.SH,科力远,电气机械和器材制造业,0.013653608,6.72,,20,-0.8504456877708435,-0.22977402806282043,-0.9771388173103333,-0.7808947563171387,-0.41208910942077637,-0.15802326798439026,-0.5351851582527161,-0.5136334896087646,-0.5893081426620483,-0.6389244198799133,-0.8362429738044739
2025-12-03,000762.SZ,西藏矿业,有色金属矿采选业,0.013578592,25.64,,21,-1.200945258140564,-0.9162653684616089,-1.3851045370101929,-1.516747236251831,0.0490187406539917,0.5379623174667358,-0.1318313181400299,-0.16885443031787872,-0.46291300654411316,0.027539603412151337,-0.7346751093864441
