epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.014982403295629837,0.04136509952959778,0.04924105083893996,0.0016990549629554152,0.0016990549629554152,0.9595062136650085,1.0443591393273453,0.6927917024184918,0.02882314895770495,0.04510701418725753,-0.011125110587554759,0.3103448275862069,-0.01112511061966933,0.3103448275862069,-0.2876936197280884,-0.33740855051291196,-0.1410658307210031,0.0008,0.0,
2,0.0029600432104635852,0.0642533923383064,0.07855131160498392,0.001658186549320817,0.001658186549320817,0.9692198038101196,1.0516177785807643,0.6939071396301533,0.0277328455303938,0.04239205367609901,0.0006439399118695794,0.5172413793103449,0.0006439398958122935,0.5172413793103449,0.004302382469177246,-0.19008112460459203,-0.029049111807732494,0.0008,0.0,
3,0.0024009018233178037,0.06573106177440341,0.07722648522427768,0.0016115701291710138,0.0016115701291710138,0.9788313508033752,1.0363788707502957,0.6936198863489874,0.015320570940615084,0.02387848294676699,0.002892819959830878,0.5862068965517241,0.0028928199477879137,0.5862068965517241,0.0652686357498169,-0.23190335493332348,-0.021107628004179736,0.0008,0.0,
4,0.0021285302590261746,0.08650280996305576,0.0969175586715539,0.0015826126327738166,0.0015826126327738166,0.9662904739379883,1.0505517885602753,0.6939327984020628,0.03501870634712451,0.037022275802673164,0.0021661867223005614,0.5517241379310345,0.0021661867283220434,0.5517241379310345,0.048081040382385254,-0.18588592838329276,-0.0457680250783699,0.0008,0.0,
5,0.001957508452163996,0.08874501024872593,0.09957949315615977,0.001576174981892109,0.001576174981892109,0.9699430465698242,1.04521041491936,0.6938088824009073,0.027125113553961498,0.031936865586917156,0.008378738236356655,0.5517241379310345,0.008378738244385299,0.5517241379310345,0.252866268157959,-0.06912721595025628,-0.021107628004179733,0.0008,1.0,1.0
6,0.001886845598532323,0.08734517409204487,0.09649825175536975,0.0016331550432369113,0.0016331550432369113,0.9652583003044128,1.041189578072778,0.69331287926641,0.025785411746434433,0.0315683636469847,0.004868784375440586,0.5517241379310345,0.004868784378451328,0.5517241379310345,0.12876927852630615,-0.11572928278163375,-0.0741901776384535,0.0008,0.0,
7,0.0018236517637030135,0.09439382853753159,0.10599189253830381,0.0016309476923197508,0.0016309476923197508,0.9685605764389038,1.0393572346917515,0.6935788084720743,0.01790862071992795,0.02675266904314186,0.00871852614740231,0.5862068965517241,0.00871852614740231,0.5862068965517241,0.2627737522125244,-0.0858799803371253,0.020271682340647867,0.0008,1.0,2.0
8,0.0017994437143801058,0.09096053251224322,0.09658872468906815,0.0016115903854370117,0.0016115903854370117,0.9651920199394226,1.0401457157628289,0.6932579957205673,0.023745571490695044,0.0316845725875615,0.0038951806089808716,0.4482758620689655,0.003895180612995193,0.4482758620689655,0.09721672534942627,-0.1695401620322755,-0.024869383490073144,0.0008,0.0,
9,0.001778351347761374,0.1025256376959871,0.11107253588756046,0.0015748972073197365,0.0015748972073197365,0.9653908014297485,1.0453231581326188,0.6933901721033556,0.022227101198797776,0.03397772034503753,0.0016050779096107803,0.3793103448275862,0.0016050779336967088,0.3793103448275862,0.02900063991546631,-0.1954288342640027,-0.041588296760710554,0.0008,0.0,
10,0.0017477528056697854,0.09440887427655312,0.10580243949360502,0.0015763891860842705,0.0015763891860842705,0.9688996076583862,1.0375131574170342,0.6929834115094152,0.014205898897678544,0.03242489709121961,0.0021307272595706686,0.5517241379310345,0.0021307272756279543,0.5517241379310345,0.04672658443450928,-0.17420375590573134,0.02946708463949842,0.0008,0.0,
11,0.0017459064966450768,0.10268981804808136,0.1108728075898231,0.0015792505582794547,0.0015792505582794547,0.9679434895515442,1.0377791030653591,0.6930728061445828,0.0174168924260759,0.03065192551177979,0.004560337167088713,0.5172413793103449,0.0045603371911746415,0.5172413793103449,0.11873257160186768,-0.18100587550142744,-0.025287356321839073,0.0008,0.0,
