symbol,avg_turnover,avg_intraday_range,avg_abs_ret1,n_days,latest_close,is_st_symbol,passes,liq_rank,stability_rank,range_rank,price_rank,pool_score
600580.SH,7112201905.983334,0.060969632054462854,0.03476140238886982,60,40.52,False,True,0.01155115511551155,0.995049504950495,0.9834983498349835,0.8283828382838284,0.5174092409240925
603659.SH,1796071809.6333334,0.05585091058593717,0.027460527328091507,60,28.24,False,True,0.18976897689768976,0.764026402640264,0.9092409240924092,0.7112211221122112,0.5168316831683168
603063.SH,1045124259.0166667,0.043670542139279594,0.021086109492251096,60,30.41,False,True,0.42574257425742573,0.43399339933993397,0.5924092409240924,0.735973597359736,0.5144389438943894
603087.SH,1043759012.2166667,0.03684508421973779,0.020971555800042483,60,62.34,False,True,0.4273927392739274,0.4240924092409241,0.36468646864686466,0.9092409240924092,0.5136963696369636
002167.SZ,848219876.95,0.0458267056503279,0.02245823200925534,60,12.53,False,True,0.533003300330033,0.5264026402640264,0.6485148514851485,0.35313531353135313,0.513036303630363
600673.SH,1705961197.5833333,0.06098471148180544,0.028668872741259368,60,20.88,False,True,0.20132013201320131,0.8003300330033003,0.9851485148514851,0.5693069306930693,0.5122937293729373
000932.SZ,571004212.3833333,0.03645263263706447,0.015985986572886714,60,5.86,False,True,0.8696369636963697,0.23432343234323433,0.3547854785478548,0.10396039603960396,0.5122112211221123
603019.SH,7535216316.7,0.05052041314202087,0.03376865646728578,60,99.89,False,True,0.00825082508250825,0.9620462046204621,0.8003300330033003,0.9686468646864687,0.5099009900990099
601615.SH,940700208.1166667,0.04544409972152823,0.02366825251539264,60,13.52,False,True,0.47854785478547857,0.594059405940594,0.6353135313531353,0.39933993399339934,0.5093234323432343
002739.SZ,578736477.8333334,0.024797279090006515,0.014580359213766086,60,11.3,False,True,0.8547854785478548,0.19636963696369636,0.15181518151815182,0.3110561056105611,0.5089108910891089
002044.SZ,558046233.8666667,0.035096797784528094,0.015432465252341694,60,5.3,False,True,0.8943894389438944,0.21782178217821782,0.3184818481848185,0.07425742574257425,0.5086633663366337
002008.SZ,1739997257.45,0.04781154484324238,0.027520334611590414,60,36.69,False,True,0.19306930693069307,0.768976897689769,0.7227722772277227,0.7970297029702971,0.5084983498349835
000009.SZ,709272657.9833333,0.04008836624860845,0.020478139968619892,60,10.93,False,True,0.6666666666666666,0.39603960396039606,0.46534653465346537,0.2953795379537954,0.5080858085808581
000970.SZ,637915969.55,0.03311908094307134,0.01742209618576583,60,12.86,False,True,0.7557755775577558,0.2722772277227723,0.2722772277227723,0.3613861386138614,0.5076732673267327
002017.SZ,1250930095.9,0.04753107817143238,0.026243580411103126,60,21.72,False,True,0.3118811881188119,0.7079207920792079,0.7095709570957096,0.5932343234323433,0.5070132013201321
002410.SZ,609569231.95,0.028298036411659955,0.014872738131393977,60,13.12,False,True,0.8052805280528053,0.20462046204620463,0.18811881188118812,0.37706270627062705,0.5069306930693069
000799.SZ,1301887684.9,0.04364674788706886,0.022207942292515968,60,61.4,False,True,0.30198019801980197,0.504950495049505,0.5891089108910891,0.9026402640264026,0.5057755775577558
002281.SZ,3050618085.0833335,0.052039214844090124,0.02945472119129475,60,56.83,False,True,0.08415841584158416,0.83003300330033,0.8283828382838284,0.8877887788778878,0.5056930693069307
002506.SZ,606929291.75,0.040496049059585544,0.019103707440604117,60,2.78,False,True,0.8118811881188119,0.32838283828382836,0.48184818481848185,0.01155115511551155,0.5056105610561057
002056.SZ,950419796.9,0.04397755797314749,0.02157295877292845,60,19.37,False,True,0.47194719471947194,0.46534653465346537,0.6056105610561056,0.5420792079207921,0.5047029702970297
002067.SZ,1152208881.8,0.05453151354442916,0.03254768723780212,60,5.51,False,True,0.36303630363036304,0.9422442244224423,0.8877887788778878,0.0924092409240924,0.5034653465346535
002050.SZ,9245284544.016666,0.056486226537552926,0.033938930823605225,60,41.05,False,True,0.006600660066006601,0.971947194719472,0.9224422442244224,0.8316831683168316,0.5020627062706271
002472.SZ,1364982618.9666667,0.04249936419216272,0.02446939254528339,60,38.09,False,True,0.2838283828382838,0.636963696369637,0.5511551155115512,0.8118811881188119,0.5001650165016502
002466.SZ,4001393243.9166665,0.053677626888507586,0.029234167040510198,60,62.31,False,True,0.04950495049504951,0.8283828382838284,0.8679867986798679,0.905940594059406,0.4993399339933994
600521.SH,943703012.3833333,0.042091304112561644,0.02223936488810335,60,17.53,False,True,0.4768976897689769,0.5099009900990099,0.5396039603960396,0.5033003300330033,0.4981848184818482
600362.SH,2302740252.75,0.04733185839008109,0.0306789116012,60,36.72,False,True,0.12376237623762376,0.8844884488448845,0.7013201320132013,0.7986798679867987,0.4975247524752475
002001.SZ,693824103.3833333,0.025829938771162082,0.013270172923426807,60,24.82,False,True,0.6848184818481848,0.1716171617161716,0.1617161716171617,0.6501650165016502,0.4967821782178218
603799.SH,5891798472.25,0.054211507911408455,0.03025160892603016,60,65.54,False,True,0.0165016501650165,0.858085808580858,0.8844884488448845,0.9240924092409241,0.49653465346534653
603893.SH,2715742385.5,0.04696504718408,0.027517313881278274,60,168.37,False,True,0.09405940594059406,0.7673267326732673,0.6864686468646864,0.9884488448844885,0.4964521452145215
000681.SZ,1139351878.1666667,0.043465228563566875,0.023591193622010197,60,23.04,False,True,0.3696369636963696,0.5907590759075908,0.5858085808580858,0.6171617161716172,0.49579207920792084
002987.SZ,731215308.2333333,0.034851245676435674,0.016900740331381996,60,19.25,False,True,0.641914191419142,0.2623762376237624,0.3102310231023102,0.5396039603960396,0.4957920792079208
601872.SH,887978522.2,0.042602318022716704,0.02577348735205359,60,8.97,False,True,0.5082508250825083,0.6864686468646864,0.5544554455445545,0.23184818481848185,0.49554455445544565
002530.SZ,797685243.2,0.038443605742789426,0.02367101918333531,60,10.16,False,True,0.5742574257425742,0.5957095709570958,0.4207920792079208,0.2706270627062706,0.49480198019801985
600118.SH,2450650154.016667,0.04944028336420421,0.028901854067012827,60,41.11,False,True,0.10891089108910891,0.8135313531353136,0.768976897689769,0.8333333333333334,0.49372937293729374
000733.SZ,813945962.8666667,0.028740774341009634,0.015175543672017644,60,47.39,False,True,0.5544554455445545,0.20957095709570958,0.19306930693069307,0.8646864686468647,0.4933168316831683
000969.SZ,1817047504.9166667,0.05235379919947327,0.03198465862624562,60,18.0,False,True,0.18151815181518152,0.9207920792079208,0.8366336633663366,0.5082508250825083,0.492986798679868
601838.SH,602980346.0,0.019166316074263515,0.00982984369591438,60,16.84,False,True,0.8201320132013201,0.08415841584158416,0.06435643564356436,0.4834983498349835,0.49224422442244226
601877.SH,1161045104.3166666,0.03889236560346484,0.023498053061189638,60,28.93,False,True,0.3613861386138614,0.5874587458745875,0.43234323432343236,0.7227722772277227,0.4895214521452145
000062.SZ,814629412.8833333,0.03520847253814466,0.01768687253676324,60,27.05,False,True,0.5511551155115512,0.28052805280528054,0.3201320132013201,0.6848184818481848,0.4891089108910891
600110.SH,1034837416.35,0.052985018297425704,0.024640091401731182,60,7.86,False,True,0.43564356435643564,0.6435643564356436,0.8465346534653465,0.18564356435643564,0.48886138613861385
000831.SZ,3660242448.3166666,0.04995259389481013,0.03027738947441528,60,49.05,False,True,0.056105610561056105,0.863036303630363,0.7755775577557755,0.8729372937293729,0.48877887788778873
