epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.01230425432287791,0.008008668805532382,0.023817766084564602,0.0017357214819639921,0.0017357214819639921,0.9973600506782532,0.9767047043504387,0.6913507519097164,-0.029428907527914994,-0.017543158950034447,-0.007470315635397002,0.3448275862068966,-0.007470315643425645,0.3448275862068966,-0.21726608276367188,-0.29951268159755606,-0.09049111807732496,0.0008,0.0,
2,0.002489102560266798,0.01591866390084602,0.02255611082185222,0.0017240284942090511,0.0017240284942090511,1.0089807510375977,0.9571760440694874,0.6925560256530499,-0.04367139343219314,-0.03596835880525231,-0.006644364442387274,0.41379310344827586,-0.006644364466473204,0.41379310344827586,-0.1917598843574524,-0.24844445956913985,-0.020689655172413796,0.0008,0.0,
3,0.0020387874789446745,0.05115469782582712,0.05627796670124925,0.0017568012699484825,0.0017568012699484825,0.9897066354751587,0.9827278400289601,0.6929619743906218,-0.01808121332935394,-0.012636437398439926,0.0020385244760887117,0.4827586206896552,0.0020385244841173546,0.4827586206896552,0.03870511054992676,-0.1990133496036992,-0.037826541274817126,0.0008,0.0,
4,0.001853878105857438,0.07786007107836533,0.08413578401033217,0.0016817200230434537,0.0016817200230434537,0.9679037928581238,1.0224929678029027,0.6933411113147078,0.02091542292409212,0.024317287925643402,0.0063709804812317776,0.5517241379310345,0.006370980495281903,0.5517241379310345,0.17347443103790283,-0.18711241723166838,0.011494252873563211,0.0008,1.0,2.0
5,0.0017415174376240689,0.07467291948817384,0.08282075383702117,0.0017006949055939913,0.0017006949055939913,0.9854321479797363,0.9951703877284609,0.6932748864436972,-0.008865560540666112,-0.001714098272827314,0.008569631243831125,0.6551724137931034,0.008569631243831125,0.6551724137931034,0.2660984992980957,-0.0827937766707052,0.06792058516196448,0.0008,0.0,
6,0.0016861346944202498,0.07301070057627683,0.08047412631380622,0.0016853464767336845,0.0016853464767336845,0.9843560457229614,0.9917612075805664,0.693029825029702,-0.00907095342198952,0.0003196333956514084,0.00214832939271783,0.5517241379310345,0.002148329380674866,0.5517241379310345,0.04803967475891113,-0.1364380105142765,-0.051201671891327065,0.0008,1.0,1.0
7,0.0016591745919796372,0.07176816869280375,0.07660059582887414,0.0016910681733861566,0.0016910681733861566,0.9985507130622864,0.9657277218226729,0.6930568218231201,-0.024822605687360996,-0.026659215863976186,0.006062524724382393,0.5862068965517241,0.006062524719364491,0.5862068965517241,0.17204499244689941,-0.07654126272067674,0.03699059561128525,0.0008,0.0,
8,0.0016353777559323863,0.060824509958229994,0.0645669629826037,0.0016927861142903566,0.0016927861142903566,1.0024858713150024,0.9559968586625724,0.692701806282175,-0.033962703137334835,-0.034673721499152384,0.007005430942658207,0.6206896551724138,0.007005430934629564,0.6206896551724138,0.19474971294403076,-0.09216745561535233,0.001462904911180796,0.0008,0.0,
9,0.0016322825673536574,0.0995195509517766,0.10295336202269989,0.0017496724613010883,0.0017496724613010883,0.9831897020339966,0.9902584285571657,0.6931985041190838,0.002479724569159652,-0.0007762692598982453,0.005562768646933395,0.5517241379310345,0.005562768653958458,0.5517241379310345,0.16119563579559326,-0.09671997163731405,0.030721003134796247,0.0008,0.0,
10,0.0016253355093996207,0.07260831395060394,0.07479639318949152,0.0016972367884591222,0.0016972367884591222,1.000465750694275,0.9533537872906389,0.6926699239632179,-0.028890824283028065,-0.03418162612045796,0.004913074840856254,0.5517241379310345,0.004913074841734387,0.5517241379310345,0.13718605041503906,-0.08804793532807031,-0.0670846394984326,0.0008,0.0,
11,0.0016140833041758445,0.09719487716781926,0.09885378968902025,0.001697153435088694,0.001697153435088694,1.003821611404419,0.9539295352738479,0.6931390310155934,-0.031057960249593137,-0.0362640721121019,0.006857866457470789,0.5517241379310345,0.006857866448438566,0.5517241379310345,0.20414817333221436,-0.09388729215555414,0.17324973876698013,0.0008,0.0,
12,0.0016076564627289514,0.09630853991801437,0.10067741811478643,0.0017947247251868248,0.0017947247251868248,0.9986228942871094,0.9581913845292453,0.6928878981491615,-0.02398065550647233,-0.028306262212054793,0.0013910699143989719,0.5517241379310345,0.001391069904363168,0.5517241379310345,0.03105473518371582,-0.12030067846513459,0.039916405433646815,0.0008,0.0,
13,0.0016041470966208869,0.1049327672606332,0.11091597405466833,0.0016945528332144022,0.0016945528332144022,0.9972235560417175,0.9643850470411366,0.6929460620057994,-0.02605292324800445,-0.022554314641965275,0.007834567373783071,0.6206896551724138,0.007834567391847517,0.6206896551724138,0.24359869956970215,-0.07616067694915918,0.011494252873563216,0.0008,0.0,
14,0.001595752735132789,0.11271855200770574,0.11707071719692741,0.0016924634110182524,0.0016924634110182524,0.9937900304794312,0.9707603639569776,0.692800458135276,-0.015606331239861191,-0.014664486067740538,0.0006714844273339058,0.4827586206896552,0.0006714844343589683,0.4827586206896552,0.009346723556518555,-0.09236497651590714,-0.096760710553814,0.0008,0.0,
