epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.013814654213351601,0.011589631394284318,0.018744783217437663,0.0008622973691672087,0.0008622973691672087,0.985748291015625,1.0258575797080993,0.6914373695850372,0.014505997426903562,0.03465039434497571,0.0015450780473959943,0.6,0.0015450780473959943,0.6,0.02857184410095215,-0.16366945378703046,0.060202020202020194,0.0008,1.0,4.0
2,0.0020714503672418817,0.03412582128233738,0.03849945323147126,0.0007859430625103414,0.0007859430625103414,0.9764286875724792,1.0386484106381735,0.6933575391769409,0.03206620018780123,0.03891771709233024,-0.004057187920746704,0.4,-0.004057187936268747,0.4,-0.12568771839141846,-0.2273622906027768,-0.008080808080808095,0.0008,1.0,1.0
3,0.0014877201635397493,0.03236317697788438,0.03217870216808476,0.0007780587766319513,0.0007780587766319513,0.9804661273956299,1.0200857202212015,0.6932345469792683,0.02067730856898483,0.020576735111688324,-0.0006677333187932769,0.4666666666666667,-0.0006677333226737876,0.4666666666666667,-0.03288298845291138,-0.15552623560720968,0.0101010101010101,0.0008,1.0,2.0
4,0.0011692255038985274,0.02583936136116927,0.03213498160868132,0.0007717272383160889,0.0007717272383160889,0.9881032705307007,0.9846546034018199,0.6922720829645793,-0.020978062951567848,-0.015179109817106963,-0.0012577928757915894,0.4,-0.0012577928835526108,0.4,-0.051003992557525635,-0.1527218117059167,-0.07232323232323232,0.0008,0.0,
5,0.0010415316703059326,0.06644172078951997,0.07064840486060299,0.000768418307416141,0.000768418307416141,0.9824715256690979,1.0140862921873728,0.6931856513023377,0.01849679780006609,0.012855858251749687,-0.00013363078857461612,0.43333333333333335,-0.00013363080797716974,0.43333333333333335,-0.018167972564697266,-0.232348901869445,-0.02181818181818183,0.0008,1.0,3.0
6,0.0009558239364684933,0.06790705513517212,0.07113695493164085,0.0007707673357799649,0.0007707673357799649,0.9831164479255676,1.0184321105480194,0.6929906686147054,0.011745261352730336,0.017238730134652987,0.002651523290357242,0.4666666666666667,0.002651523270954688,0.4666666666666667,0.06745648384094238,-0.1655682055059745,0.023030303030303026,0.0008,1.0,5.0
7,0.0009227145854411118,0.046795662933905975,0.053075025215707464,0.0007625817670486867,0.0007625817670486867,0.9929070472717285,0.9781180202960968,0.6926915764808654,-0.028846219627309565,-0.027947309039560463,-0.0017983771006887157,0.3333333333333333,-0.001798377096808205,0.3333333333333333,-0.0639391541481018,-0.21362334924728987,-0.061818181818181814,0.0008,0.0,
8,0.0008982670545101966,0.07356660145294298,0.07609209824310201,0.000800074078142643,0.000800074078142643,0.9860907793045044,1.005047078927358,0.6929015258948008,-0.004480964418096293,-0.001161406570430965,0.0012690506759099663,0.43333333333333335,0.0012690506603879232,0.43333333333333335,0.024053335189819336,-0.20689944534225513,-0.02505050505050506,0.0008,0.0,
9,0.0008851338328520233,0.05721150231092496,0.057252181051695106,0.0007665652083232999,0.0007665652083232999,0.988997757434845,0.9832879682381948,0.6926430106163025,-0.01962325256218482,-0.023870889609597226,-0.004267833855313559,0.43333333333333335,-0.004267833847552538,0.43333333333333335,-0.13216710090637207,-0.2808895414882566,-0.09979797979797977,0.0008,0.0,
10,0.0008667308204024855,0.0621282256618192,0.06275374040421437,0.000759198097512126,0.000759198097512126,0.9874122142791748,0.9868031144142151,0.6926191488901774,-0.019016525936428216,-0.020215311904491964,-0.0008749053619491557,0.43333333333333335,-0.0008749053619491557,0.43333333333333335,-0.042171359062194824,-0.22491271244359534,-0.02505050505050505,0.0008,0.0,
11,0.0008581115649402114,0.07583283051802335,0.07832425343802561,0.0007962542586028576,0.0007962542586028576,0.989166259765625,0.9889574706554413,0.6927761673927307,-0.019042775966081015,-0.017930532853744595,-0.00014276098809204996,0.4,-0.00014276100361409287,0.4,-0.017718017101287842,-0.16900191358829375,-0.016565656565656554,0.0008,0.0,
