signal_date,symbol,name,industry_name,score,close,market_rank,candidate_rank,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-28,001696.SZ,宗申动力,通用设备制造业,-0.0018835417,22.31,,218,0.04420074075460434,0.7200297713279724,-0.36297866702079773,0.5554236769676208,-0.31728237867355347,-0.5614086389541626,0.019521113485097885,0.21086324751377106,0.19905896484851837,0.3719427287578583,0.6200357675552368
2025-11-28,000630.SZ,铜陵有色,有色金属冶炼和压延加工业,-0.0018977532,5.1,,219,0.11423418670892715,0.7963128089904785,0.18882867693901062,0.40254566073417664,-0.47877180576324463,-0.07702300697565079,-0.2766445279121399,-0.4407025873661041,-0.3495696783065796,-0.28254780173301697,0.8053432703018188
2025-11-28,000676.SZ,智度股份,商务服务业,-0.0019002398,9.24,,220,-0.026374932378530502,-0.15113334357738495,0.222202330827713,-0.8003816604614258,0.09617433696985245,-0.1687641441822052,-0.6591065526008606,-0.7636454105377197,-0.5534917116165161,-0.9892220497131348,0.6614732146263123
2025-11-28,600498.SH,烽火通信,计算机、通信和其他电子设备制造业,-0.0019176006,22.86,,221,-0.20596468448638916,0.6884239315986633,-0.09433794021606445,-0.08476585149765015,-0.44361042976379395,-0.8637033104896545,-1.0227930545806885,-0.8388975858688354,-0.6762303113937378,-1.1744827032089233,0.6296601295471191
2025-11-28,002261.SZ,拓维信息,电脑硬件,-0.0019253751,31.67,,222,0.15467925369739532,-0.48726484179496765,0.2167682647705078,-0.39206093549728394,-0.2964342534542084,-0.41939234733581543,-0.6658554077148438,-0.7917363047599792,-0.8391926288604736,-0.9535942673683167,0.2431889921426773
2025-11-28,600416.SH,湘电股份,电机Ⅲ,-0.0019274333,13.48,,223,0.2859678566455841,-0.44881072640419006,-0.0997062623500824,-0.537549614906311,-0.5777694582939148,-0.22226522862911224,-0.6260325312614441,-0.7033363580703735,-0.71033775806427,-0.8577677011489868,0.4496009051799774
2025-11-28,600585.SH,海螺水泥,非金属矿物制品业,-0.0019546696,22.85,,224,0.2737090587615967,-0.321719229221344,0.3340228199958801,-0.12601764500141144,-0.6663463711738586,-0.7790098190307617,-0.49607032537460327,-0.49062496423721313,-0.4446057379245758,-0.5519945621490479,0.4228600561618805
2025-11-28,002602.SZ,世纪华通,互联网和相关服务,-0.0019615875,17.99,,225,-0.3151409924030304,1.1667845249176025,-0.15199105441570282,0.10909603536128998,-0.4060789942741394,-0.2357451468706131,-0.6430030465126038,-0.5532894730567932,-0.5110927820205688,-0.7387529611587524,-0.3323042690753937
2025-11-28,002670.SZ,国盛证券,资本市场服务,-0.0019665114,18.02,,226,0.31330180168151855,0.3585435450077057,0.5292707681655884,0.040582627058029175,-0.5023152232170105,-0.4267008304595947,-0.5293059945106506,-0.716523289680481,-0.6659963726997375,-0.7944329977035522,0.18220748007297516
2025-11-28,600114.SH,东睦股份,合成金属,-0.0019753124,27.74,,227,0.6652048230171204,0.9607164263725281,0.7154801487922668,0.5335056185722351,-0.2833733558654785,0.4681756794452667,0.09077727049589157,0.17206844687461853,0.2861400246620178,0.3038121461868286,1.045837163925171
