signal_date,next_trade_date,symbol,name,industry_name,score,market_rank,candidate_rank,buy_price,buy_price_basis,entry_price_ref_close,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-27,,002600.SZ,领益智造,电子设备与仪器,0.006446169,,3,13.66,signal_close_ref,13.66,0.28072595596313477,0.2175580859184265,0.1076943576335907,0.6629075407981873,-0.3080565929412842,0.44522008299827576,0.6506714224815369,0.8676936626434326,0.9938427209854126,0.934994637966156,0.13597486913204193
2025-11-27,,000009.SZ,中国宝安,电气部件与设备,0.0040832134,,11,10.12,signal_close_ref,10.12,0.7647137641906738,-1.3824107646942139,0.8071955442428589,0.21606303751468658,-0.4427696466445923,0.3914453089237213,0.3394142985343933,-0.1452380120754242,-0.33927321434020996,0.023039206862449646,0.05635271593928337
2025-11-27,,002130.SZ,沃尔核材,电子设备与仪器,0.003532846,,14,24.78,signal_close_ref,24.78,-0.10775487124919891,-0.41327401995658875,0.0008585575269535184,0.12478311359882355,-0.10629182308912277,0.1782635748386383,0.1462874561548233,0.18516294658184052,0.25311481952667236,0.21761323511600494,0.13597486913204193
2025-11-27,,600690.SH,海尔智家,电气机械和器材制造业,0.002900017,,18,27.59,signal_close_ref,27.59,0.1523936241865158,0.2492818385362625,0.283392995595932,0.34319421648979187,-0.5970355272293091,0.4836048483848572,0.7781246900558472,0.5856073498725891,0.8801531195640564,0.6889154314994812,-0.23220397531986237
2025-11-27,,002256.SZ,兆新股份,电力、热力生产和供应业,0.0026014876,,23,3.46,signal_close_ref,3.46,0.3310305178165436,-0.7454202771186829,0.5812596678733826,0.3389902114868164,0.19637362658977509,0.6263218522071838,0.4342777729034424,0.11329597234725952,-0.1866154670715332,0.3234712779521942,-0.07309648394584656
2025-11-27,,601778.SH,晶科科技,电力、热力生产和供应业,0.0019767727,,30,3.32,signal_close_ref,3.32,-0.33240246772766113,-0.8977784514427185,-0.3708256483078003,-0.43386372923851013,-0.4188934564590454,0.12699387967586517,0.19427978992462158,0.08289478719234467,-0.056056711822748184,0.1501583606004715,-0.07309648394584656
2025-11-27,,002074.SZ,国轩高科,电气机械和器材制造业,0.0018052622,,32,38.5,signal_close_ref,38.5,0.048807043582201004,-0.6514554023742676,-0.035223737359046936,0.13836286962032318,-0.2565118968486786,0.19313476979732513,0.2665378749370575,-0.06097948178648949,-0.10444188863039017,0.09233256429433823,-0.23220397531986237
2025-11-27,,603118.SH,XD共进股,计算机、通信和其他电子设备制造业,0.0014315243,,38,11.39,signal_close_ref,11.39,0.2580941319465637,-0.08036060631275177,0.5172114968299866,0.4756610095500946,-0.31177106499671936,0.17354007065296173,0.025093186646699905,-0.24194109439849854,-0.27012380957603455,0.023672858253121376,0.03851739317178726
2025-11-27,,002165.SZ,红 宝 丽,化学原料和化学制品制造业,0.0011873362,,42,8.09,signal_close_ref,8.09,0.6491914391517639,-0.8879836201667786,0.47690337896347046,0.35788407921791077,0.02764398604631424,0.8078020215034485,0.5175462961196899,0.03987919166684151,-0.22768288850784302,0.2271737903356552,0.6396226286888123
2025-11-27,,000426.SZ,兴业银锡,其他有色金属及合金,0.0010822513,,46,32.9,signal_close_ref,32.9,1.0804330110549927,0.436615526676178,-0.26384681463241577,1.6373941898345947,-0.17476001381874084,0.02248578704893589,0.19356465339660645,0.1449211835861206,0.05026286467909813,0.2729719877243042,0.7421462535858154
