signal_date,next_trade_date,symbol,name,industry_name,score,market_rank,candidate_rank,buy_price,buy_price_basis,entry_price_ref_close,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-24,,002474.SZ,榕基软件,软件和信息技术服务业,0.045404237,,1,12.46,signal_close_ref,12.46,-0.08800206333398819,7.191195964813232,-1.8251643180847168,3.7217066287994385,12.483197212219238,0.9819950461387634,3.480360507965088,3.764446258544922,4.771644115447998,3.248363733291626,1.351972222328186
2025-11-24,,000681.SZ,视觉中国,互联网和相关服务,0.021052547,,5,25.56,signal_close_ref,25.56,0.2089061439037323,2.7702012062072754,-2.3074722290039062,1.6944166421890259,5.329511642456055,0.8868744969367981,1.5420477390289307,2.0215933322906494,2.909137010574341,1.740360140800476,1.8894513845443726
2025-11-24,,000070.SZ,特发信息,计算机、通信和其他电子设备制造业,0.018299464,,8,11.5,signal_close_ref,11.5,3.668246269226074,2.785499334335327,1.7320935726165771,4.812586307525635,2.671318292617798,1.452657699584961,4.595291614532471,5.668875217437744,6.964633941650391,4.381340503692627,0.7256539463996887
2025-11-24,,600797.SH,浙大网新,软件和信息技术服务业,0.017891075,,9,11.39,signal_close_ref,11.39,1.1116971969604492,0.8941975235939026,0.5670895576477051,1.4665817022323608,2.1337265968322754,0.01778819039463997,1.3500542640686035,1.724105954170227,2.00453519821167,1.7796134948730469,1.351972222328186
2025-11-24,,601689.SH,拓普集团,汽车制造业,0.015951937,,24,61.35,signal_close_ref,61.35,0.5252204537391663,-0.1919727325439453,0.5578560829162598,0.24878577888011932,-0.42271608114242554,-0.5082522630691528,0.2756536602973938,0.426757276058197,0.3137803077697754,0.5994526743888855,0.34922072291374207
2025-11-24,,601872.SH,招商轮船,水上运输业,0.015864404,,26,9.03,signal_close_ref,9.03,0.9989539980888367,-0.522681474685669,-0.12660230696201324,0.0064931889064610004,-0.41321614384651184,0.6660551428794861,0.7501058578491211,0.8392887115478516,0.6046596169471741,1.0778307914733887,-0.16085247695446014
2025-11-24,,603009.SH,北特科技,汽车制造业,0.015747413,,31,40.21,signal_close_ref,40.21,0.19356457889080048,-0.8158448338508606,0.08807705342769623,-0.46349650621414185,-0.4288099408149719,-0.5744337439537048,-0.026763934642076492,0.004110443871468306,-0.143419086933136,0.17020702362060547,0.34922072291374207
2025-11-24,,603296.SH,华勤技术,电脑与外围设备,0.01560216,,32,86.37,signal_close_ref,86.37,0.593015730381012,-0.2743633985519409,0.11149777472019196,-0.06731049716472626,-0.4055403470993042,0.21064411103725433,0.3360256850719452,0.09848061203956604,0.14459459483623505,0.32684916257858276,0.9539453387260437
2025-11-24,,002487.SZ,大金重工,金属制品业,0.015535731,,33,48.74,signal_close_ref,48.74,2.1177573204040527,0.6836267709732056,-0.025677654892206192,1.2918745279312134,0.21590813994407654,1.2583134174346924,1.715461015701294,2.1051104068756104,2.1463205814361572,2.1921541690826416,1.3388457298278809
2025-11-24,,002714.SZ,牧原股份,畜牧业,0.015441047,,34,49.46,signal_close_ref,49.46,1.1171692609786987,0.10024147480726242,-0.027150409296154976,0.4719604551792145,-0.49660393595695496,0.7414092421531677,2.0912110805511475,1.3605308532714844,1.2812601327896118,2.2191617488861084,1.7971147298812866
2025-11-24,,603444.SH,吉比特,互联网和相关服务,0.0149388015,,35,426.02,signal_close_ref,426.02,0.73199462890625,-0.320941299200058,0.9572114944458008,-0.04487200826406479,-0.30227506160736084,0.3213699162006378,1.011051893234253,0.8480329513549805,0.8550776839256287,1.055798053741455,1.8894513845443726
2025-11-24,,603169.SH,兰石重装,专用设备制造业,0.014740689,,38,11.45,signal_close_ref,11.45,2.8652617931365967,1.9720981121063232,4.088590145111084,2.9786183834075928,2.0847690105438232,0.4411887526512146,0.822251558303833,1.3134784698486328,1.2231650352478027,1.4195678234100342,0.7031680941581726
2025-11-24,,600879.SH,航天电子,铁路、船舶、航空航天和其他运输设备制造业,0.014686003,,39,10.9,signal_close_ref,10.9,1.65556001663208,-0.31558412313461304,1.3102242946624756,0.4323137402534485,-0.2561556398868561,0.7057881355285645,1.4329334497451782,1.2064837217330933,0.8083380460739136,1.526686429977417,2.3013858795166016
2025-11-24,,002558.SZ,巨人网络,互联网和相关服务,0.014483731,,41,36.92,signal_close_ref,36.92,0.844786524772644,0.288213312625885,0.6636769771575928,0.4789416193962097,-0.22850272059440613,0.26714494824409485,1.9094927310943604,1.4698680639266968,1.2794603109359741,1.9429925680160522,1.8894513845443726
2025-11-24,,600592.SH,龙溪股份,通用设备制造业,0.0142557435,,44,26.61,signal_close_ref,26.61,1.9902867078781128,1.6295113563537598,1.6199307441711426,3.0882627964019775,3.4091246128082275,0.5605008006095886,2.1807706356048584,1.9511762857437134,2.8323540687561035,2.397371768951416,0.9338181614875793
