signal_date,symbol,name,industry_name,score,close,market_rank,candidate_rank,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-24,002474.SZ,榕基软件,软件和信息技术服务业,0.045404237,12.46,,1,-0.08800206333398819,7.191195964813232,-1.8251643180847168,3.7217066287994385,12.483197212219238,0.9819950461387634,3.480360507965088,3.764446258544922,4.771644115447998,3.248363733291626,1.351972222328186
2025-11-24,000973.SZ,佛塑科技,电池部件及材料,0.02879402,12.02,,2,-2.743377447128296,-2.232165813446045,-2.0089006423950195,-3.1115384101867676,1.834839940071106,0.486855149269104,-0.45287615060806274,-0.5438557863235474,-0.5674737095832825,-0.6340515613555908,-4.413079261779785
2025-11-24,002192.SZ,融捷股份,有色金属矿采选业,0.02506341,53.07,,3,-3.8829221725463867,-1.9135650396347046,-0.9273557662963867,-3.9304492473602295,1.3298404216766357,3.345510244369507,-0.49998700618743896,-0.5538956522941589,-0.3960712254047394,-0.6793400645256042,-0.9065761566162109
2025-11-24,600515.SH,海南机场,房地产开发,0.024422996,4.79,,4,-1.4831150770187378,-1.9749189615249634,-1.686712384223938,-1.7237013578414917,-0.289572149515152,0.5024964809417725,-0.024232318624854088,0.025550546124577522,0.025563711300492287,0.07804640382528305,-2.385782480239868
2025-11-24,000681.SZ,视觉中国,互联网和相关服务,0.021052547,25.56,,5,0.2089061439037323,2.7702012062072754,-2.3074722290039062,1.6944166421890259,5.329511642456055,0.8868744969367981,1.5420477390289307,2.0215933322906494,2.909137010574341,1.740360140800476,1.8894513845443726
2025-11-24,600933.SH,爱柯迪,汽车制造业,0.019769207,19.09,,6,-0.1577109694480896,-0.5552512407302856,-0.7592682242393494,-0.5653919577598572,-0.5487509965896606,-0.44909802079200745,-0.24193072319030762,-0.46895524859428406,-0.39649176597595215,-0.14308002591133118,0.34922072291374207
2025-11-24,002463.SZ,沪电股份,计算机、通信和其他电子设备制造业,0.018497298,60.86,,7,-0.5104386806488037,-0.6214415431022644,-1.1995902061462402,-1.219835877418518,-0.2254473716020584,-0.004950636997818947,0.031115427613258362,0.13912053406238556,0.1990150362253189,0.23483596742153168,0.7256539463996887
2025-11-24,000070.SZ,特发信息,计算机、通信和其他电子设备制造业,0.018299464,11.5,,8,3.668246269226074,2.785499334335327,1.7320935726165771,4.812586307525635,2.671318292617798,1.452657699584961,4.595291614532471,5.668875217437744,6.964633941650391,4.381340503692627,0.7256539463996887
2025-11-24,600797.SH,浙大网新,软件和信息技术服务业,0.017891075,11.39,,9,1.1116971969604492,0.8941975235939026,0.5670895576477051,1.4665817022323608,2.1337265968322754,0.01778819039463997,1.3500542640686035,1.724105954170227,2.00453519821167,1.7796134948730469,1.351972222328186
2025-11-24,000158.SZ,常山北明,软件和信息技术服务业,0.01777116,22.17,,10,-3.0785531997680664,-1.2628093957901,-3.086517095565796,-2.5718934535980225,0.948421061038971,-0.23759101331233978,-0.009448658674955368,0.041594285517930984,0.4346284866333008,0.027212629094719887,1.351972222328186
2025-11-24,002497.SZ,雅化集团,有色金属冶炼和压延加工业,0.017584914,21.35,,11,-2.3750483989715576,-2.5426902770996094,-0.5061039924621582,-3.5846400260925293,1.3241859674453735,4.295886039733887,0.6042740345001221,0.20705069601535797,0.15071424841880798,0.39338117837905884,-0.37977543473243713
2025-11-24,603232.SH,格尔软件,软件和信息技术服务业,0.017530257,24.56,,12,-0.16424687206745148,-0.8873154520988464,-1.940458059310913,-2.3784332275390625,2.0449483394622803,-0.3971196711063385,-0.7927926182746887,-0.6121935248374939,-0.49807924032211304,-0.7745705246925354,1.351972222328186
