signal_date,next_trade_date,symbol,name,industry_name,score,market_rank,candidate_rank,buy_price,buy_price_basis,entry_price_ref_close,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-25,,603308.SH,应流股份,通用设备制造业,0.0029268514,,3,36.76,signal_close_ref,36.76,-0.2517857849597931,-0.4253825545310974,-0.6986744999885559,0.11432397365570068,-0.2862801253795624,0.0829884260892868,0.030034860596060753,0.1868264526128769,0.09591013938188553,0.19391289353370667,0.2888995110988617
2025-11-25,,000837.SZ,秦川机床,通用设备制造业,0.0019653111,,5,12.18,signal_close_ref,12.18,-0.4158674478530884,-0.7332273721694946,-0.4506842792034149,-0.2845135033130646,-0.41520142555236816,0.3398861289024353,0.20119772851467133,0.3705667555332184,0.44995057582855225,0.4845685362815857,0.2888995110988617
2025-11-25,,002279.SZ,久其软件,软件和信息技术服务业,0.00039714854,,9,10.14,signal_close_ref,10.14,1.081084132194519,3.728494167327881,3.0984930992126465,3.938372850418091,6.713244438171387,0.0003389368939679116,1.2850013971328735,1.4796321392059326,2.119985580444336,1.7069789171218872,0.6369134783744812
2025-11-25,,000651.SZ,格力电器,电气机械和器材制造业,0.00017158035,,13,39.07,signal_close_ref,39.07,-0.14723604917526245,-0.23298543691635132,-0.21186840534210205,-0.27563485503196716,-0.601731538772583,0.09175542742013931,-0.10920888185501099,0.2191409468650818,0.18608525395393372,0.26213592290878296,0.4657190144062042
2025-11-25,,601137.SH,博威合金,有色金属冶炼和压延加工业,6.2142266e-05,,14,21.07,signal_close_ref,21.07,0.5656803846359253,-0.6984518766403198,0.135686993598938,-0.11571413278579712,-0.487113893032074,0.7002031803131104,0.028423156589269638,0.023455925285816193,0.09924309700727463,0.13654756546020508,0.9560803771018982
2025-11-25,,002400.SZ,省广集团,商务服务业,-0.00013932236,,16,9.71,signal_close_ref,9.71,-0.1861974149942398,1.624355673789978,-0.45183977484703064,2.0645008087158203,6.067431926727295,0.47366321086883545,1.8690166473388672,2.27701735496521,2.873365640640259,2.378588914871216,0.021416064351797104
2025-11-25,,002138.SZ,顺络电子,计算机、通信和其他电子设备制造业,-0.00041797035,,20,35.35,signal_close_ref,35.35,1.091625452041626,-0.5203952789306641,0.5755335092544556,0.42687487602233887,-0.3339524567127228,0.8310976624488831,0.5396255850791931,-0.21968361735343933,-0.16168315708637238,0.501960039138794,1.1758060455322266
2025-11-25,,002747.SZ,埃斯顿,通用设备制造业,-0.0004637423,,21,21.86,signal_close_ref,21.86,-0.36575818061828613,-0.5227070450782776,-0.7074379324913025,-0.3002190589904785,-0.41448327898979187,-0.18171222507953644,-0.1616116613149643,0.028091998770833015,0.11200554668903351,0.057447053492069244,0.2888995110988617
2025-11-25,,600066.SH,宇通客车,汽车制造业,-0.0004719391,,22,30.89,signal_close_ref,30.89,-0.7450247406959534,0.012398204766213894,-0.7174739837646484,-0.2807612419128418,-0.6341286897659302,-0.23962295055389404,-0.022942915558815002,0.3571193814277649,0.33142057061195374,0.39221033453941345,0.01286837924271822
2025-11-25,,000528.SZ,柳    工,专用设备制造业,-0.0006128112,,24,11.28,signal_close_ref,11.28,0.6765984296798706,0.17215140163898468,0.5445913076400757,0.543678879737854,-0.4609953463077545,0.1086270660161972,0.07547812163829803,0.3010038137435913,0.08843347430229187,0.49538636207580566,-0.06620277464389801
