epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.016245937523142417,0.005032886995242158,0.008721775385469465,0.0008925569127313793,0.0008925569127313793,1.0161434412002563,0.9635890305042267,0.6897234777609508,-0.03237891769542936,-0.03316481387177178,-0.005169099014407644,0.43333333333333335,-0.005169099010527134,0.43333333333333335,-0.15667414665222168,-0.18919206999442295,-0.05212121212121212,0.0008,0.0,
2,0.002139334810680384,0.061233874516006724,0.06889592625745121,0.0008494292269460857,0.0008494292269460857,0.978107213973999,1.046044643719991,0.692829942703247,0.04587932777357038,0.053278230931133666,-0.004128255268248419,0.43333333333333335,-0.004128255268248419,0.43333333333333335,-0.12989509105682373,-0.17005846115290846,-0.145050505050505,0.0008,1.0,4.0
3,0.001572166116421755,0.05538932655109613,0.06898268271906913,0.0007879676995798945,0.0007879676995798945,0.9892098307609558,1.0195788462956747,0.6925472895304362,0.015540111581592013,0.023336588864122876,-0.006827171597008904,0.43333333333333335,-0.006827171595068649,0.43333333333333335,-0.1971055269241333,-0.25057004194044885,-0.08686868686868685,0.0008,1.0,1.0
4,0.001253654694808939,0.05406270244658951,0.05938070936742816,0.0007819376769475639,0.0007819376769475639,0.999927282333374,0.9958769102891286,0.6923563301563262,-0.0068460848944412855,0.00010501764169949061,-0.0012342786639540767,0.43333333333333335,-0.0012342786629839489,0.43333333333333335,-0.054591238498687744,-0.17847798863330444,-0.05575757575757576,0.0008,1.0,6.0
5,0.0011013477940109552,0.06817375398824577,0.07838344976812266,0.0007764626061543822,0.0007764626061543822,0.9885179996490479,1.0134886999924977,0.6927257279555002,0.004262149580347892,0.016764003163049507,-0.004638404895861943,0.43333333333333335,-0.0046384048978021985,0.43333333333333335,-0.14465630054473877,-0.20578778041829116,-0.0993939393939394,0.0008,1.0,3.0
6,0.0010087542417525949,0.05686582295287957,0.060242079614494015,0.0007789712399244308,0.0007789712399244308,0.9895723462104797,0.9940523684024811,0.6924105981985728,-0.009634311786152082,-0.0035142358045512027,-0.0033127225615317,0.43333333333333335,-0.003312722564442083,0.43333333333333335,-0.11145299673080444,-0.18392823628119637,-0.15555555555555553,0.0008,0.0,
7,0.0009421130985166723,0.05754193461357767,0.059203632928225794,0.0007952555897645652,0.0007952555897645652,0.9997521042823792,0.9747332831223806,0.6923339525858562,-0.021186128931678913,-0.021471273512274527,-0.0056629723636433486,0.43333333333333335,-0.0056629723636433486,0.43333333333333335,-0.17043334245681763,-0.22567676305584616,-0.0036363636363636377,0.0008,0.0,
8,0.0009109845531140794,0.07931841285343051,0.08396733518860769,0.0007759336149320006,0.0007759336149320006,0.9793972969055176,1.01880268851916,0.6927786489327749,0.004392730805757673,0.0198902817207181,-0.004881375830154866,0.4,-0.004881375835005504,0.4,-0.148473858833313,-0.19519667413006536,-0.04808080808080807,0.0008,1.0,2.0
9,0.0008857624212655507,0.06457613400651022,0.06854003968542463,0.0007814645650796592,0.0007814645650796592,0.9940401315689087,0.9815902213255564,0.6926506658395132,-0.021130891526327824,-0.019184899887884084,-0.005066212568393288,0.43333333333333335,-0.005066212564512776,0.43333333333333335,-0.1555178165435791,-0.2157565914277808,-0.05818181818181819,0.0008,0.0,
10,0.0008640269925842113,0.08667761363227434,0.09216392947883145,0.000779924332164228,0.000779924332164228,0.9849503636360168,1.0062785645325978,0.6928817749023437,-0.0007244348773003943,0.006925546462672092,-0.0030625318594199296,0.4,-0.00306253186330044,0.4,-0.09854048490524292,-0.1841212452507408,-0.06464646464646463,0.0008,1.0,5.0
11,0.00085499516701452,0.0665701551310712,0.06377735712948197,0.0007706357864663005,0.0007706357864663005,1.0034973621368408,0.9601816177368164,0.6926023145516713,-0.02831499920155319,-0.039970267082752906,-0.007475520360943241,0.43333333333333335,-0.007475520363853624,0.43333333333333335,-0.21174556016921997,-0.2615944080495529,-0.03636363636363637,0.0008,0.0,
12,0.0008429642816708128,0.0823099990727013,0.08663891749503379,0.0007949132705107331,0.0007949132705107331,0.9995893239974976,0.9750176310539246,0.6928157111008962,-0.02283448430732276,-0.02547479711446409,-0.0027459617548932632,0.43333333333333335,-0.0027459617393712204,0.43333333333333335,-0.08792179822921753,-0.18986622262464548,-0.00929292929292929,0.0008,0.0,
13,0.0008368965724187822,0.0684677438361014,0.07042536347911736,0.0007706154137849808,0.0007706154137849808,0.9981906414031982,0.9687226672967275,0.6926067272822062,-0.03184694625814113,-0.030882217780354305,-0.003948267274730218,0.43333333333333335,-0.00394826726987958,0.43333333333333335,-0.12354063987731934,-0.20969062660529547,-0.08606060606060607,0.0008,0.0,
14,0.0008341660345969477,0.07809546068685212,0.07705867881169814,0.0007918208721093833,0.0007918208721093833,0.9964079856872559,0.9718126118183136,0.6926448782285054,-0.02514375021822525,-0.027597245402589406,-0.003217082511400804,0.43333333333333335,-0.0032170825133410593,0.43333333333333335,-0.10250413417816162,-0.20555074778482652,-0.021010101010101003,0.0008,0.0,
