signal_date,next_trade_date,symbol,name,industry_name,score,market_rank,candidate_rank,buy_price,buy_price_basis,entry_price_ref_close,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-27,,002600.SZ,领益智造,电子设备与仪器,0.005612868,,9,13.66,signal_close_ref,13.66,0.28072595596313477,0.2175580859184265,0.1076943576335907,0.6629075407981873,-0.3080565929412842,0.44522008299827576,0.6506714224815369,0.8676936626434326,0.9938427209854126,0.934994637966156,0.13597486913204193
2025-11-27,,002130.SZ,沃尔核材,电子设备与仪器,0.0050292164,,21,24.78,signal_close_ref,24.78,-0.10775487124919891,-0.41327401995658875,0.0008585575269535184,0.12478311359882355,-0.10629182308912277,0.1782635748386383,0.1462874561548233,0.18516294658184052,0.25311481952667236,0.21761323511600494,0.13597486913204193
2025-11-27,,600795.SH,国电电力,电力、热力生产和供应业,0.004367252,,41,5.56,signal_close_ref,5.56,1.2196321487426758,0.36622563004493713,1.2956610918045044,1.0791739225387573,-0.5550785660743713,1.416947603225708,1.6685160398483276,1.766135573387146,1.8431837558746338,1.898526668548584,-0.07309648394584656
2025-11-27,,600690.SH,海尔智家,电气机械和器材制造业,0.0038170682,,62,27.59,signal_close_ref,27.59,0.1523936241865158,0.2492818385362625,0.283392995595932,0.34319421648979187,-0.5970355272293091,0.4836048483848572,0.7781246900558472,0.5856073498725891,0.8801531195640564,0.6889154314994812,-0.23220397531986237
2025-11-27,,002241.SZ,歌尔股份,计算机、通信和其他电子设备制造业,0.0034583013,,80,29.17,signal_close_ref,29.17,-0.32512861490249634,0.2630949914455414,-0.3766607642173767,0.7368316054344177,-0.27079448103904724,-0.5100489258766174,-0.13340261578559875,0.05411396920681,0.2499137669801712,0.03439680486917496,0.03851739317178726
2025-11-27,,002429.SZ,兆驰股份,计算机、通信和其他电子设备制造业,0.003411167,,84,6.45,signal_close_ref,6.45,0.30386433005332947,0.546188473701477,0.3762935996055603,1.247868537902832,-0.40037497878074646,-0.12197592109441757,0.36646804213523865,0.605315089225769,0.8782915472984314,0.6115474700927734,0.03851739317178726
2025-11-27,,002085.SZ,万丰奥威,汽车制造业,0.0033221638,,90,15.97,signal_close_ref,15.97,0.41628023982048035,0.2983483672142029,0.17536777257919312,0.5438013076782227,-0.2821832597255707,1.0870579481124878,1.3488717079162598,1.2792271375656128,1.185425043106079,1.4567546844482422,-0.28210267424583435
2025-11-27,,002256.SZ,兆新股份,电力、热力生产和供应业,0.0032869142,,92,3.46,signal_close_ref,3.46,0.3310305178165436,-0.7454202771186829,0.5812596678733826,0.3389902114868164,0.19637362658977509,0.6263218522071838,0.4342777729034424,0.11329597234725952,-0.1866154670715332,0.3234712779521942,-0.07309648394584656
2025-11-27,,603118.SH,XD共进股,计算机、通信和其他电子设备制造业,0.0031334877,,101,11.39,signal_close_ref,11.39,0.2580941319465637,-0.08036060631275177,0.5172114968299866,0.4756610095500946,-0.31177106499671936,0.17354007065296173,0.025093186646699905,-0.24194109439849854,-0.27012380957603455,0.023672858253121376,0.03851739317178726
2025-11-27,,600667.SH,太极实业,土木工程建筑业,0.002899593,,111,7.93,signal_close_ref,7.93,0.5664762854576111,-0.6430067420005798,0.6470472812652588,0.43005797266960144,-0.02372606284916401,0.5272897481918335,0.41972240805625916,0.152203768491745,-0.10484686493873596,0.3022831678390503,-0.4130784869194031
2025-11-27,,603659.SH,璞泰来,计算机、通信和其他电子设备制造业,0.002898825,,112,26.62,signal_close_ref,26.62,0.8757062554359436,-1.1196552515029907,1.0062083005905151,0.4066075086593628,-0.419242262840271,0.9428035020828247,0.4953899681568146,-0.04983764886856079,-0.336590975522995,0.19021259248256683,0.03851739317178726
2025-11-27,,002681.SZ,奋达科技,计算机、通信和其他电子设备制造业,0.002822322,,117,7.23,signal_close_ref,7.23,-1.4100512266159058,0.27316561341285706,-1.527943730354309,1.0788146257400513,2.0214133262634277,0.9150063991546631,2.7047817707061768,2.7116737365722656,2.6497576236724854,2.8509953022003174,0.03851739317178726
2025-11-27,,001337.SZ,四川黄金,有色金属矿采选业,0.0027921766,,120,28.64,signal_close_ref,28.64,2.0534415245056152,0.29565033316612244,1.9562724828720093,1.6036486625671387,0.9458600878715515,3.43070387840271,3.1859562397003174,2.5201632976531982,2.254349946975708,2.753091812133789,0.08118148893117905
2025-11-27,,600171.SH,上海贝岭,计算机、通信和其他电子设备制造业,0.0024291247,,146,32.04,signal_close_ref,32.04,-0.7522040605545044,-0.24870209395885468,-0.7729474902153015,0.18259216845035553,-0.3410201668739319,-0.6025962233543396,0.0869879350066185,0.3237283229827881,0.2486891895532608,0.257077157497406,0.03851739317178726
