epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
11,0.0016704004235245796,0.089317450125169,0.09478441255713813,0.0016166549175977707,0.0016166549175977707,0.99134361743927,0.9772693753242493,0.6930873970190684,-0.01757215296250763,-0.02301552799696037,0.010618011467158794,0.6333333333333333,0.01061801144387573,0.6333333333333333,0.3477538824081421,-0.11726260240317687,0.07272727272727274,0.0008,0.0,
12,0.0016592826236734542,0.1169668572784091,0.1241406938341549,0.001577218878082931,0.001577218878082931,0.9781248569488525,1.0055615822474162,0.6934205691019694,0.005840155394025604,0.003171222121818964,0.010289437556396781,0.6333333333333333,0.010289437544512718,0.6333333333333333,0.34710240364074707,-0.05791267695806168,0.00767676767676768,0.0008,1.0,3.0
13,0.0016550434502027819,0.1201987215643917,0.1236104371297803,0.0015838909894227982,0.0015838909894227982,0.9678725004196167,1.0209056754906973,0.6932275931040446,0.014890555653973871,0.017015079276499777,0.007211158659871823,0.6,0.007211158621066716,0.6,0.22869980335235596,-0.07861453094919346,-0.08080808080808081,0.0008,1.0,1.0
14,0.0016550818336378847,0.13335144004917568,0.13446095260154708,0.0015736472560092807,0.0015736472560092807,0.9619474411010742,1.0332269052664438,0.693262368440628,0.030155548816225623,0.033228416733911206,-0.0002041106733183066,0.43333333333333335,-0.00020411066943779588,0.43333333333333335,-0.017477989196777344,-0.15114612444352526,0.00686868686868687,0.0008,0.0,
15,0.0016404975103311685,0.13557777015920586,0.139462018773654,0.0015787791926413774,0.0015787791926413774,0.9749683737754822,1.009752490123113,0.693359786272049,0.01404421571473132,0.011729184154814927,0.008886089525185525,0.5666666666666667,0.008886089511603738,0.5666666666666667,0.2913975715637207,-0.06997449902519881,0.03434343434343434,0.0008,1.0,2.0
16,0.001646142281216012,0.10503241661478384,0.10782643946539192,0.0017519365064799786,0.0017519365064799786,1.0000033378601074,0.9649100224177043,0.6927016973495483,-0.027152195416080327,-0.028733452667738864,0.006383413747729113,0.5333333333333333,0.006383413765191411,0.5333333333333333,0.18828701972961426,-0.11455258962217696,-0.03272727272727272,0.0008,0.0,
17,0.0016289744078691445,0.11558661735097667,0.11831133582734768,0.0016008196398615837,0.0016008196398615837,0.9958797097206116,0.9745234807332357,0.6928178687890371,-0.02110244649632576,-0.02270814238122568,0.0009360848135353687,0.36666666666666664,0.0009360847902523044,0.36666666666666664,0.017197728157043457,-0.12354852576161668,0.018989898989898994,0.0008,0.0,
18,0.001617422802099607,0.1411299608533275,0.14033335526886853,0.0015984419733285904,0.0015984419733285904,0.9849629402160645,0.9969377239545186,0.6930274208386739,0.001884254812949841,0.002701846502507807,0.002511747592749695,0.4666666666666667,0.0025117475888691843,0.4666666666666667,0.06106388568878174,-0.13765994276739613,0.09696969696969697,0.0008,0.0,
19,0.0016149258578608409,0.1416764389541852,0.13840725667324433,0.0015917414566501975,0.0015917414566501975,0.9986964464187622,0.97672518491745,0.693171230951945,-0.018673020978137445,-0.021004323838431992,0.007622034442708051,0.5666666666666667,0.007622034462110605,0.5666666666666667,0.23857104778289795,-0.0842094401225656,0.024242424242424235,0.0008,0.0,
20,0.0016164520703083208,0.128386216090696,0.1284457567411475,0.0016022846102714539,0.0016022846102714539,1.0112072229385376,0.9534464299678802,0.6929021716117859,-0.03686273774858958,-0.039032266728786645,0.008725326329780122,0.6333333333333333,0.008725326337541143,0.6333333333333333,0.27558231353759766,-0.08518978786023124,0.04282828282828282,0.0008,0.0,
