epoch,train_loss,train_ic,train_daily_ic,valid_loss,valid_mse_loss,valid_pearson_loss,valid_soft_rank_loss,valid_pairwise_loss,valid_ic,valid_daily_ic,valid_top_k_return,valid_hit_rate,valid_excess_return,valid_positive_excess_rate,valid_relative_return,valid_max_drawdown,valid_head_daily_ic,lr,selection_candidate,selection_score
1,0.015713744055799506,0.033307526396466954,0.036932712364066936,0.0008904809365049005,0.0008904809365049005,0.9807952046394348,1.0199639916419982,0.691032874584198,0.014422662726108976,0.026462356973413186,-0.006906335987150669,0.3,-0.006906336014314244,0.3,-0.19971895217895508,-0.26918631379561087,-0.05616161616161615,0.0008,1.0,1.0
2,0.00210930341847196,0.038596910305888715,0.04210668600548949,0.000836201710626483,0.000836201710626483,0.9719201922416687,1.0419097900390626,0.6922693133354187,0.02082973799806707,0.044265715799203215,-0.0035577875571713474,0.43333333333333335,-0.003557787552320709,0.43333333333333335,-0.11186397075653076,-0.23898220323081665,-0.0521212121212121,0.0008,1.0,11.0
3,0.0015629685269222017,0.05420383695084083,0.051444060608795736,0.0007864162907935679,0.0007864162907935679,0.9808101058006287,1.0310023546218872,0.692386128505071,0.017653979486226743,0.033829902248686226,-0.005962802446447313,0.43333333333333335,-0.005962802454208335,0.43333333333333335,-0.1775190234184265,-0.24509590570240947,-0.07636363636363637,0.0008,1.0,2.0
4,0.0012600428052909733,0.066143320703301,0.06931104456667313,0.0007835270371288061,0.0007835270371288061,0.9750527143478394,1.0352541248003642,0.6926946779092152,0.005081178222311215,0.03488727097929474,-0.00528124956569324,0.36666666666666664,-0.00528124956569324,0.36666666666666664,-0.1603165864944458,-0.255333649961899,-0.10020202020202017,0.0008,1.0,4.0
5,0.0011125303956124773,0.05548939422599516,0.06721677436457116,0.0009292166796512902,0.0009292166796512902,0.9743081331253052,1.0316351115703584,0.6926992774009705,-0.0019395878982394316,0.02962912993466397,-0.0054063346236944195,0.43333333333333335,-0.005406334662499527,0.43333333333333335,-0.16084235906600952,-0.2734956014119019,-0.11555555555555554,0.0008,1.0,3.0
6,0.0010078491641305285,0.06579607185856763,0.06308982311904979,0.0007903144578449428,0.0007903144578449428,0.9756563305854797,1.0167550941308339,0.6924803396066029,-0.008781131839631851,0.01616542527167804,-0.004227882239501923,0.43333333333333335,-0.004227882255023966,0.43333333333333335,-0.1345149278640747,-0.2562533808133023,-0.06141414141414139,0.0008,1.0,8.0
7,0.0009571701278498169,0.08770902954675189,0.08625034811821455,0.0007707546465098858,0.0007707546465098858,0.9679750800132751,1.0416881004969278,0.6928970078627269,0.011085269222046147,0.04031939381128465,0.000646063731983304,0.5,0.0006460637242222826,0.5,0.009218931198120117,-0.1304557854448254,0.03232323232323231,0.0008,1.0,16.0
8,0.000918188524747952,0.07022723114489371,0.07003855989220216,0.0007986699347384274,0.0007986699347384274,0.9692305326461792,1.02062699397405,0.6925122419993083,-0.004876926292389443,0.016632654392570688,0.00014228365616872907,0.4666666666666667,0.0001422836280350263,0.4666666666666667,-0.009797453880310059,-0.18970631757046053,-0.10060606060606057,0.0008,1.0,15.0
9,0.0008952643274166328,0.06335019383549173,0.0673459683298197,0.0007848541135899723,0.0007848541135899723,0.9714543223381042,1.0094592769940693,0.6925555884838104,-0.015398440912475438,0.004813269184624563,-0.0044505750100749236,0.43333333333333335,-0.004450575033357987,0.43333333333333335,-0.13705474138259888,-0.21523401945594633,-0.09252525252525252,0.0008,1.0,7.0
10,0.0008778356482861665,0.09503376854045151,0.09250628230084817,0.0007800215389579535,0.0007800215389579535,0.9743378162384033,1.0256481170654297,0.6929232160250346,0.008594036049163633,0.0273074981363395,-0.002019056917439836,0.4666666666666667,-0.0020190569378125173,0.4666666666666667,-0.06752705574035645,-0.13628573414085354,-0.0694949494949495,0.0008,1.0,13.0
11,0.0008782175333391742,0.09251406034117678,0.08955586425874987,0.0008100793929770589,0.0008100793929770589,0.9674901366233826,1.0277854442596435,0.6928783218065898,0.001617912853319525,0.023824543368940073,-0.0017972012302683046,0.43333333333333335,-0.0017972012496708582,0.43333333333333335,-0.061360180377960205,-0.14549880914378222,-0.08202020202020201,0.0008,1.0,14.0
12,0.0008719583624004457,0.0772016907919596,0.07564994907593556,0.0007742112502455711,0.0007742112502455711,0.9747216701507568,1.0019096672534942,0.6926760315895081,-0.01750178071257723,-0.0009407531861552261,-0.0032656753484237317,0.36666666666666664,-0.0032656753833483283,0.36666666666666664,-0.10359644889831543,-0.1429965761776556,-0.060202020202020194,0.0008,0.0,
13,0.0008514314372203622,0.09110920197459889,0.09121010079513933,0.000828683259896934,0.000828683259896934,0.9748849272727966,1.0174567858378092,0.692838062842687,-0.004894022129791717,0.017078941200761748,-0.003910599260901411,0.3333333333333333,-0.003910599284184476,0.3333333333333333,-0.1235513687133789,-0.1492453477734531,-0.05898989898989899,0.0008,1.0,10.0
14,0.0008507159469341651,0.0867176074958517,0.08121473085688283,0.0007890249835327268,0.0007890249835327268,0.9732305407524109,1.0026657581329346,0.6926760613918305,-0.007689446786738096,0.0011773902141847194,-0.004637145022085557,0.3,-0.0046371450182050465,0.3,-0.14741039276123047,-0.24608439556853057,-0.10989898989898989,0.0008,1.0,6.0
15,0.0008468655780943214,0.09570081243565663,0.09096088075186448,0.0007753715035505593,0.0007753715035505593,0.9738034605979919,1.0129099229971568,0.6928592622280121,0.00431086836487394,0.011894069979637949,-0.004128701193258167,0.36666666666666664,-0.004128701214600975,0.36666666666666664,-0.12770509719848633,-0.16868069788670537,-0.08525252525252523,0.0008,1.0,9.0
16,0.0008414444070837998,0.09639194731892357,0.09142998672159476,0.0008334940066561103,0.0008334940066561103,0.9725604057312012,1.0125753780206044,0.6927140057086945,-0.0017049181379054717,0.013187350360667156,-0.005070148109613607,0.3333333333333333,-0.005070148148418715,0.3333333333333333,-0.15402960777282715,-0.22052797523586087,-0.06262626262626263,0.0008,1.0,5.0
17,0.0008362212494505849,0.09655407811193233,0.09389293506603051,0.0007775811827741563,0.0007775811827741563,0.9773820042610168,1.0071979939937592,0.6927491207917531,-0.0006576002163090417,0.010981682980061889,-0.00270428432074065,0.3333333333333333,-0.002704284336262693,0.3333333333333333,-0.09748035669326782,-0.20519549525592706,-0.06868686868686867,0.0008,1.0,12.0
